Options:
Model:                           MultiState
Tree File Name:                  _tree_anura_bt.nex
Data File Name:                  _dat_anura.txt
Log File Name:                   anura_rjhp_cov_r3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1038589941
Precision:                       64 bits
Cores:                           15
Analysis Type:                   MCMC
Sample Period:                   5000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   anura_rjhp_cov_r3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               A,D,S,T,V
Using a covarion model:          True
Normalise Q Matrix:              False
Scale Tree:                      0.001000
Restrictions:
    qAD                          RJ MCMC
    qAS                          RJ MCMC
    qAT                          RJ MCMC
    qAV                          RJ MCMC
    qDA                          RJ MCMC
    qDS                          RJ MCMC
    qDT                          RJ MCMC
    qDV                          RJ MCMC
    qSA                          RJ MCMC
    qSD                          RJ MCMC
    qST                          RJ MCMC
    qSV                          RJ MCMC
    qTA                          RJ MCMC
    qTD                          RJ MCMC
    qTS                          RJ MCMC
    qTV                          RJ MCMC
    qVA                          qAV
    qVD                          qDV
    qVS                          qSV
    qVT                          qTV
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
        CVSwichRate - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       3416
     Sites:                      1
     States:                     10
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qAD	qAS	qAT	qAV	qDA	qDS	qDT	qDV	qSA	qSD	qST	qSV	qTA	qTD	qTS	qTV	qVA	qVD	qVS	qVT	Covar On to Off	 Covar Off to On	Root P(A)	Root P(D)	Root P(S)	Root P(T)	Root P(V)	RJRates - Mean	
325000	-688.865656	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 Z 	1.296173	20.153594	1.296173	1.296173	0.000000	1.296173	0.000000	0.000000	1.296173	0.000000	1.296173	0.000000	1.296173	1.296173	1.296173	0.000000	1.296173	0.000000	0.000000	0.000000	5.162392	5.162392	0.999970	0.000000	0.000012	0.000015	0.000003	12.353175	
330000	-689.064350	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 Z 	1.409088	19.688964	1.409088	1.409088	0.000000	1.409088	0.000000	0.000000	1.409088	0.000000	1.409088	0.000000	1.409088	0.000000	1.409088	0.000000	1.409088	0.000000	0.000000	0.000000	4.838702	4.838702	0.999963	0.000000	0.000014	0.000020	0.000003	55.599544	
335000	-690.063869	1	2	8	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z Z 1 Z 	1.658609	21.994196	1.658609	1.658609	0.000000	1.658609	0.000000	0.000000	1.658609	0.000000	1.658609	0.000000	0.000000	0.000000	1.658609	0.000000	1.658609	0.000000	0.000000	0.000000	5.456865	5.456865	0.999980	0.000000	0.000015	0.000000	0.000004	11.662106	
340000	-689.180895	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 1 	0.863517	15.189711	0.863517	0.863517	0.000000	0.863517	0.000000	0.000000	0.863517	0.863517	0.863517	0.000000	0.000000	0.000000	0.863517	0.863517	0.863517	0.000000	0.000000	0.863517	4.071152	4.071152	0.999993	0.000000	0.000005	0.000000	0.000002	44.188731	
345000	-691.150805	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 Z 1 	0.945906	15.665713	0.945906	0.945906	0.000000	0.945906	0.000000	0.000000	0.945906	0.945906	0.945906	0.000000	0.945906	0.945906	0.000000	0.945906	0.945906	0.000000	0.000000	0.945906	5.571151	5.571151	0.999984	0.000000	0.000008	0.000005	0.000003	12.998444	
350000	-688.314150	1	2	7	'0 1 0 0 Z 0 Z Z 0 0 0 Z Z Z 0 Z 	0.747184	13.730885	0.747184	0.747184	0.000000	0.747184	0.000000	0.000000	0.747184	0.747184	0.747184	0.000000	0.000000	0.000000	0.747184	0.000000	0.747184	0.000000	0.000000	0.000000	6.270943	6.270943	0.999991	0.000000	0.000008	0.000000	0.000002	40.712226	
355000	-693.143889	1	2	5	'1 0 1 1 1 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.694382	14.660483	0.694382	0.694382	0.694382	0.694382	0.000000	0.000000	0.694382	0.694382	0.694382	0.000000	0.694382	0.000000	0.694382	0.000000	0.694382	0.000000	0.000000	0.000000	5.356324	5.356324	0.999982	0.000002	0.000006	0.000010	0.000001	8.567298	
360000	-688.692834	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.848934	14.830934	0.848934	0.848934	0.000000	0.848934	0.000000	0.000000	0.848934	0.848934	0.848934	0.000000	0.000000	0.848934	0.848934	0.848934	0.848934	0.000000	0.000000	0.848934	6.212426	6.212426	0.999989	0.000000	0.000008	0.000000	0.000003	6.112100	
365000	-689.155736	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.785278	19.059150	0.785278	0.785278	0.000000	0.785278	0.000000	0.000000	0.785278	0.785278	0.785278	0.000000	0.785278	0.785278	0.785278	0.785278	0.785278	0.000000	0.000000	0.785278	5.052562	5.052562	0.999987	0.000000	0.000004	0.000007	0.000002	12.375144	
370000	-697.426751	1	2	3	'1 0 1 1 1 1 Z Z 1 1 1 Z 1 1 1 1 	0.648252	10.598730	0.648252	0.648252	0.648252	0.648252	0.000000	0.000000	0.648252	0.648252	0.648252	0.000000	0.648252	0.648252	0.648252	0.648252	0.648252	0.000000	0.000000	0.648252	8.015701	8.015701	0.999953	0.000004	0.000016	0.000023	0.000005	31.002784	
375000	-692.309686	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z Z Z 	1.083366	14.013478	1.083366	1.083366	0.000000	1.083366	0.000000	0.000000	1.083366	1.083366	1.083366	0.000000	1.083366	0.000000	0.000000	0.000000	1.083366	0.000000	0.000000	0.000000	6.730039	6.730039	0.999968	0.000000	0.000016	0.000012	0.000004	7.857717	
380000	-695.061739	1	2	4	'1 0 1 1 1 1 Z Z 1 Z 1 Z 1 1 1 1 	1.079919	22.163245	1.079919	1.079919	1.079919	1.079919	0.000000	0.000000	1.079919	0.000000	1.079919	0.000000	1.079919	1.079919	1.079919	1.079919	1.079919	0.000000	0.000000	1.079919	4.635187	4.635187	0.999980	0.000002	0.000007	0.000008	0.000003	33.161921	
385000	-687.881291	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.071495	23.041904	1.071495	1.071495	0.000000	1.071495	0.000000	0.000000	1.071495	1.071495	1.071495	0.000000	0.000000	0.000000	1.071495	0.000000	1.071495	0.000000	0.000000	0.000000	5.058845	5.058845	0.999993	0.000000	0.000005	0.000000	0.000001	22.874313	
390000	-691.066164	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.981813	14.846547	0.981813	0.981813	0.000000	0.981813	0.000000	0.000000	0.981813	0.981813	0.981813	0.000000	0.981813	0.000000	0.981813	0.981813	0.981813	0.000000	0.000000	0.981813	3.949966	3.949966	0.999979	0.000000	0.000007	0.000011	0.000003	17.122791	
395000	-688.992249	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.294098	20.282760	1.294098	1.294098	0.000000	1.294098	0.000000	0.000000	1.294098	1.294098	1.294098	0.000000	0.000000	0.000000	1.294098	0.000000	1.294098	0.000000	0.000000	0.000000	4.608700	4.608700	0.999990	0.000000	0.000007	0.000000	0.000002	48.742670	
400000	-690.803632	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.738238	10.034319	0.738238	0.738238	0.000000	0.738238	0.000000	0.000000	0.738238	0.738238	0.738238	0.000000	0.738238	0.738238	0.738238	0.000000	0.738238	0.000000	0.000000	0.000000	7.629109	7.629109	0.999948	0.000000	0.000019	0.000029	0.000004	9.662542	
405000	-698.138513	1	2	4	'1 0 1 1 Z 1 1 1 1 1 1 Z Z 1 1 Z 	1.040660	16.456830	1.040660	1.040660	0.000000	1.040660	1.040660	1.040660	1.040660	1.040660	1.040660	0.000000	0.000000	1.040660	1.040660	0.000000	1.040660	1.040660	0.000000	0.000000	4.621670	4.621670	0.999991	0.000000	0.000007	0.000000	0.000002	40.191372	
410000	-695.138410	1	2	4	'1 0 1 1 Z 1 Z 1 1 1 1 Z Z 1 1 1 	1.047439	18.301150	1.047439	1.047439	0.000000	1.047439	0.000000	1.047439	1.047439	1.047439	1.047439	0.000000	0.000000	1.047439	1.047439	1.047439	1.047439	1.047439	0.000000	1.047439	4.371766	4.371766	0.999992	0.000000	0.000006	0.000000	0.000002	5.955075	
415000	-686.686986	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.909586	18.263259	0.909586	0.909586	0.000000	0.909586	0.000000	0.000000	0.909586	0.909586	0.909586	0.000000	0.000000	0.000000	0.909586	0.000000	0.909586	0.000000	0.000000	0.000000	5.173613	5.173613	0.999993	0.000000	0.000006	0.000000	0.000001	58.488636	
420000	-688.964595	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z 1 1 1 	1.355028	22.304963	1.355028	1.355028	0.000000	1.355028	0.000000	0.000000	1.355028	0.000000	1.355028	0.000000	0.000000	1.355028	1.355028	1.355028	1.355028	0.000000	0.000000	1.355028	4.602256	4.602256	0.999988	0.000000	0.000009	0.000000	0.000003	21.178595	
425000	-687.090427	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.822449	15.464647	0.822449	0.822449	0.000000	0.822449	0.000000	0.000000	0.822449	0.822449	0.822449	0.000000	0.000000	0.822449	0.822449	0.000000	0.822449	0.000000	0.000000	0.000000	4.673165	4.673165	0.999994	0.000000	0.000005	0.000000	0.000001	58.600534	
430000	-692.680451	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 1 	0.613972	14.158274	0.613972	0.613972	0.000000	0.613972	0.000000	0.000000	0.613972	0.613972	0.613972	0.000000	0.000000	0.000000	0.613972	0.613972	0.613972	0.000000	0.000000	0.613972	3.825994	3.825994	0.999996	0.000000	0.000003	0.000000	0.000001	20.894985	
435000	-688.256823	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z 1 1 Z 	1.027479	17.523283	1.027479	1.027479	0.000000	1.027479	0.000000	0.000000	1.027479	0.000000	1.027479	0.000000	0.000000	1.027479	1.027479	0.000000	1.027479	0.000000	0.000000	0.000000	5.163931	5.163931	0.999990	0.000000	0.000008	0.000000	0.000002	9.805367	
440000	-687.819990	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.869566	18.212492	0.869566	0.869566	0.000000	0.869566	0.000000	0.000000	0.869566	0.869566	0.869566	0.000000	0.000000	0.000000	0.869566	0.000000	0.869566	0.000000	0.000000	0.000000	5.961308	5.961308	0.999992	0.000000	0.000006	0.000000	0.000002	50.279585	
445000	-687.802682	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.832878	23.264465	0.832878	0.832878	0.000000	0.832878	0.000000	0.000000	0.832878	0.832878	0.832878	0.000000	0.000000	0.832878	0.832878	0.000000	0.832878	0.000000	0.000000	0.000000	4.607787	4.607787	0.999996	0.000000	0.000003	0.000000	0.000001	43.324171	
450000	-692.078593	1	2	5	'1 0 1 1 Z 1 1 Z 1 1 1 Z Z Z 1 1 	0.750638	15.463241	0.750638	0.750638	0.000000	0.750638	0.750638	0.000000	0.750638	0.750638	0.750638	0.000000	0.000000	0.000000	0.750638	0.750638	0.750638	0.000000	0.000000	0.750638	5.009362	5.009362	0.999994	0.000000	0.000005	0.000000	0.000002	39.660543	
455000	-690.320918	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	1.303285	22.458456	1.303285	1.303285	0.000000	1.303285	0.000000	0.000000	1.303285	1.303285	1.303285	0.000000	0.000000	1.303285	1.303285	0.000000	1.303285	0.000000	0.000000	0.000000	5.190307	5.190307	0.999990	0.000000	0.000008	0.000000	0.000002	26.984864	
460000	-690.400617	1	2	8	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z Z Z 	1.450946	21.314234	1.450946	1.450946	0.000000	1.450946	0.000000	0.000000	1.450946	0.000000	1.450946	0.000000	1.450946	0.000000	0.000000	0.000000	1.450946	0.000000	0.000000	0.000000	4.272867	4.272867	0.999979	0.000000	0.000011	0.000008	0.000003	51.408897	
465000	-695.596331	1	2	5	'1 0 1 1 Z 1 1 Z 1 Z 1 Z 1 Z 1 1 	1.005878	17.797992	1.005878	1.005878	0.000000	1.005878	1.005878	0.000000	1.005878	0.000000	1.005878	0.000000	1.005878	0.000000	1.005878	1.005878	1.005878	0.000000	0.000000	1.005878	4.447861	4.447861	0.999980	0.000000	0.000007	0.000010	0.000003	60.939378	
470000	-687.064457	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.809175	14.987124	0.809175	0.809175	0.000000	0.809175	0.000000	0.000000	0.809175	0.809175	0.809175	0.000000	0.000000	0.000000	0.809175	0.000000	0.809175	0.000000	0.000000	0.000000	5.387813	5.387813	0.999992	0.000000	0.000006	0.000000	0.000001	95.721618	
475000	-694.198192	1	2	5	'1 0 1 1 Z 1 Z 1 1 1 1 Z 1 Z 1 Z 	0.979744	21.057777	0.979744	0.979744	0.000000	0.979744	0.000000	0.979744	0.979744	0.979744	0.979744	0.000000	0.979744	0.000000	0.979744	0.000000	0.979744	0.979744	0.000000	0.000000	5.077182	5.077182	0.999981	0.000000	0.000006	0.000011	0.000001	40.814070	
480000	-688.302539	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 Z 	1.170007	21.157974	1.170007	1.170007	0.000000	1.170007	0.000000	0.000000	1.170007	0.000000	1.170007	0.000000	1.170007	1.170007	1.170007	0.000000	1.170007	0.000000	0.000000	0.000000	4.236056	4.236056	0.999981	0.000000	0.000008	0.000009	0.000002	79.717905	
485000	-690.107995	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 Z Z 	1.000060	17.984507	1.000060	1.000060	0.000000	1.000060	0.000000	0.000000	1.000060	1.000060	1.000060	0.000000	1.000060	1.000060	0.000000	0.000000	1.000060	0.000000	0.000000	0.000000	5.547588	5.547588	0.999985	0.000000	0.000008	0.000005	0.000002	5.920009	
490000	-687.034071	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.859352	18.375089	0.859352	0.859352	0.000000	0.859352	0.000000	0.000000	0.859352	0.859352	0.859352	0.000000	0.000000	0.000000	0.859352	0.000000	0.859352	0.000000	0.000000	0.000000	4.273203	4.273203	0.999995	0.000000	0.000004	0.000000	0.000001	40.158072	
495000	-687.665204	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.755745	18.695386	0.755745	0.755745	0.000000	0.755745	0.000000	0.000000	0.755745	0.755745	0.755745	0.000000	0.000000	0.000000	0.755745	0.000000	0.755745	0.000000	0.000000	0.000000	5.146729	5.146729	0.999995	0.000000	0.000004	0.000000	0.000001	20.437777	
500000	-693.949703	1	2	5	'1 0 1 1 Z 1 Z 1 1 1 1 Z Z 1 1 Z 	0.835039	14.054623	0.835039	0.835039	0.000000	0.835039	0.000000	0.835039	0.835039	0.835039	0.835039	0.000000	0.000000	0.835039	0.835039	0.000000	0.835039	0.835039	0.000000	0.000000	6.686867	6.686867	0.999988	0.000000	0.000010	0.000000	0.000002	5.155281	
505000	-692.677841	1	2	5	'1 0 1 1 1 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.718190	17.792147	0.718190	0.718190	0.718190	0.718190	0.000000	0.000000	0.718190	0.718190	0.718190	0.000000	0.718190	0.000000	0.718190	0.000000	0.718190	0.000000	0.000000	0.000000	4.748884	4.748884	0.999987	0.000001	0.000004	0.000007	0.000001	26.505589	
510000	-687.453287	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.052353	15.817569	1.052353	1.052353	0.000000	1.052353	0.000000	0.000000	1.052353	1.052353	1.052353	0.000000	0.000000	0.000000	1.052353	0.000000	1.052353	0.000000	0.000000	0.000000	5.768420	5.768420	0.999988	0.000000	0.000010	0.000000	0.000003	14.945645	
515000	-691.926740	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 Z Z 	1.119053	13.481793	1.119053	1.119053	0.000000	1.119053	0.000000	0.000000	1.119053	1.119053	1.119053	0.000000	1.119053	1.119053	0.000000	0.000000	1.119053	0.000000	0.000000	0.000000	5.397538	5.397538	0.999975	0.000000	0.000013	0.000008	0.000003	4.263694	
520000	-688.047664	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 1 	0.969653	16.171503	0.969653	0.969653	0.000000	0.969653	0.000000	0.000000	0.969653	0.969653	0.969653	0.000000	0.000000	0.000000	0.969653	0.969653	0.969653	0.000000	0.000000	0.969653	4.776261	4.776261	0.999991	0.000000	0.000006	0.000000	0.000002	19.866484	
525000	-689.943196	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 Z 	1.082350	23.310663	1.082350	1.082350	0.000000	1.082350	0.000000	0.000000	1.082350	0.000000	1.082350	0.000000	1.082350	0.000000	1.082350	0.000000	1.082350	0.000000	0.000000	0.000000	5.116800	5.116800	0.999979	0.000000	0.000008	0.000012	0.000002	28.486667	
530000	-687.882437	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.892839	14.666832	0.892839	0.892839	0.000000	0.892839	0.000000	0.000000	0.892839	0.892839	0.892839	0.000000	0.892839	0.892839	0.892839	0.000000	0.892839	0.000000	0.000000	0.000000	5.043948	5.043948	0.999978	0.000000	0.000008	0.000012	0.000002	32.477724	
535000	-688.551920	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	1.115674	22.078581	1.115674	1.115674	0.000000	1.115674	0.000000	0.000000	1.115674	1.115674	1.115674	0.000000	0.000000	1.115674	1.115674	0.000000	1.115674	0.000000	0.000000	0.000000	5.284377	5.284377	0.999992	0.000000	0.000006	0.000000	0.000002	4.789922	
540000	-689.550319	1	2	8	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z Z 1 Z 	1.449268	17.378093	1.449268	1.449268	0.000000	1.449268	0.000000	0.000000	1.449268	0.000000	1.449268	0.000000	0.000000	0.000000	1.449268	0.000000	1.449268	0.000000	0.000000	0.000000	3.784607	3.784607	0.999987	0.000000	0.000011	0.000000	0.000003	4.066206	
545000	-692.873912	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	1.258347	25.432716	1.258347	1.258347	0.000000	1.258347	0.000000	0.000000	1.258347	1.258347	1.258347	0.000000	1.258347	1.258347	1.258347	0.000000	1.258347	0.000000	0.000000	0.000000	3.485679	3.485679	0.999987	0.000000	0.000005	0.000007	0.000001	14.154330	
550000	-692.152010	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 Z 	0.790485	19.067633	0.790485	0.790485	0.000000	0.790485	0.000000	0.000000	0.790485	0.000000	0.790485	0.000000	0.790485	0.790485	0.790485	0.000000	0.790485	0.000000	0.000000	0.000000	4.091508	4.091508	0.999990	0.000000	0.000004	0.000006	0.000001	63.441814	
555000	-687.552899	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.922821	22.765578	0.922821	0.922821	0.000000	0.922821	0.000000	0.000000	0.922821	0.922821	0.922821	0.000000	0.000000	0.922821	0.922821	0.000000	0.922821	0.000000	0.000000	0.000000	4.165898	4.165898	0.999996	0.000000	0.000003	0.000000	0.000001	14.661932	
560000	-687.175678	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.837724	20.610505	0.837724	0.837724	0.000000	0.837724	0.000000	0.000000	0.837724	0.837724	0.837724	0.000000	0.000000	0.837724	0.837724	0.000000	0.837724	0.000000	0.000000	0.000000	4.797877	4.797877	0.999995	0.000000	0.000004	0.000000	0.000001	37.768744	
565000	-687.807683	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.981907	13.120796	0.981907	0.981907	0.000000	0.981907	0.000000	0.000000	0.981907	0.981907	0.981907	0.000000	0.000000	0.000000	0.981907	0.000000	0.981907	0.000000	0.000000	0.000000	4.890903	4.890903	0.999989	0.000000	0.000009	0.000000	0.000002	28.541960	
570000	-686.548340	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.927131	17.851997	0.927131	0.927131	0.000000	0.927131	0.000000	0.000000	0.927131	0.927131	0.927131	0.000000	0.000000	0.000000	0.927131	0.000000	0.927131	0.000000	0.000000	0.000000	4.975368	4.975368	0.999993	0.000000	0.000006	0.000000	0.000001	18.860857	
575000	-691.309739	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.714010	13.369595	0.714010	0.714010	0.000000	0.714010	0.000000	0.000000	0.714010	0.714010	0.714010	0.000000	0.000000	0.714010	0.714010	0.000000	0.714010	0.000000	0.000000	0.000000	7.896711	7.896711	0.999987	0.000000	0.000011	0.000000	0.000002	31.649945	
580000	-698.570740	1	2	2	'1 0 1 1 1 1 Z 1 1 1 1 Z 1 1 1 1 	0.906589	17.059147	0.906589	0.906589	0.906589	0.906589	0.000000	0.906589	0.906589	0.906589	0.906589	0.000000	0.906589	0.906589	0.906589	0.906589	0.906589	0.906589	0.000000	0.906589	5.202921	5.202921	0.999977	0.000002	0.000007	0.000010	0.000003	44.732352	
585000	-688.068889	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.890232	15.970060	0.890232	0.890232	0.000000	0.890232	0.000000	0.000000	0.890232	0.890232	0.890232	0.000000	0.000000	0.890232	0.890232	0.000000	0.890232	0.000000	0.000000	0.000000	6.418809	6.418809	0.999989	0.000000	0.000009	0.000000	0.000002	17.749830	
590000	-694.474343	1	2	4	'1 0 1 1 Z 1 Z 1 1 1 1 Z 1 Z 1 1 	0.874051	14.853067	0.874051	0.874051	0.000000	0.874051	0.000000	0.874051	0.874051	0.874051	0.874051	0.000000	0.874051	0.000000	0.874051	0.874051	0.874051	0.874051	0.000000	0.874051	5.345169	5.345169	0.999976	0.000000	0.000008	0.000013	0.000003	4.001437	
595000	-688.728330	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.787054	11.162660	0.787054	0.787054	0.000000	0.787054	0.000000	0.000000	0.787054	0.787054	0.787054	0.000000	0.000000	0.000000	0.787054	0.000000	0.787054	0.000000	0.000000	0.000000	6.656779	6.656779	0.999985	0.000000	0.000013	0.000000	0.000003	13.811509	
600000	-689.504291	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.686949	14.266411	0.686949	0.686949	0.000000	0.686949	0.000000	0.000000	0.686949	0.686949	0.686949	0.000000	0.000000	0.000000	0.686949	0.000000	0.686949	0.000000	0.000000	0.000000	6.513246	6.513246	0.999992	0.000000	0.000007	0.000000	0.000001	23.125493	
605000	-686.806794	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.913705	20.543443	0.913705	0.913705	0.000000	0.913705	0.000000	0.000000	0.913705	0.913705	0.913705	0.000000	0.000000	0.000000	0.913705	0.000000	0.913705	0.000000	0.000000	0.000000	4.756803	4.756803	0.999995	0.000000	0.000004	0.000000	0.000001	32.947382	
610000	-689.147142	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 Z 	1.177868	24.006538	1.177868	1.177868	0.000000	1.177868	0.000000	0.000000	1.177868	0.000000	1.177868	0.000000	1.177868	0.000000	1.177868	0.000000	1.177868	0.000000	0.000000	0.000000	4.821858	4.821858	0.999978	0.000000	0.000008	0.000012	0.000002	46.192191	
615000	-687.283587	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.803679	14.317179	0.803679	0.803679	0.000000	0.803679	0.000000	0.000000	0.803679	0.803679	0.803679	0.000000	0.000000	0.000000	0.803679	0.000000	0.803679	0.000000	0.000000	0.000000	5.652640	5.652640	0.999991	0.000000	0.000007	0.000000	0.000002	29.873440	
620000	-686.813877	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.881551	15.851280	0.881551	0.881551	0.000000	0.881551	0.000000	0.000000	0.881551	0.881551	0.881551	0.000000	0.000000	0.881551	0.881551	0.000000	0.881551	0.000000	0.000000	0.000000	4.812016	4.812016	0.999993	0.000000	0.000006	0.000000	0.000001	41.843426	
625000	-690.831178	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	1.061714	24.578550	1.061714	1.061714	0.000000	1.061714	0.000000	0.000000	1.061714	1.061714	1.061714	0.000000	1.061714	1.061714	1.061714	0.000000	1.061714	0.000000	0.000000	0.000000	5.588034	5.588034	0.999982	0.000000	0.000006	0.000010	0.000002	21.844003	
630000	-689.432020	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.839757	14.084126	0.839757	0.839757	0.000000	0.839757	0.000000	0.000000	0.839757	0.839757	0.839757	0.000000	0.000000	0.839757	0.839757	0.000000	0.839757	0.000000	0.000000	0.000000	7.305996	7.305996	0.999986	0.000000	0.000011	0.000000	0.000003	3.770860	
635000	-692.282761	1	2	5	'1 0 1 1 1 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.833125	17.894824	0.833125	0.833125	0.833125	0.833125	0.000000	0.000000	0.833125	0.833125	0.833125	0.000000	0.833125	0.000000	0.833125	0.000000	0.833125	0.000000	0.000000	0.000000	5.109104	5.109104	0.999981	0.000002	0.000006	0.000010	0.000001	11.135328	
640000	-688.586514	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 Z 	1.263965	21.842409	1.263965	1.263965	0.000000	1.263965	0.000000	0.000000	1.263965	0.000000	1.263965	0.000000	1.263965	0.000000	1.263965	0.000000	1.263965	0.000000	0.000000	0.000000	4.232356	4.232356	0.999976	0.000000	0.000009	0.000013	0.000002	16.563749	
645000	-687.005670	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.828574	14.631507	0.828574	0.828574	0.000000	0.828574	0.000000	0.000000	0.828574	0.828574	0.828574	0.000000	0.000000	0.828574	0.828574	0.000000	0.828574	0.000000	0.000000	0.000000	5.049476	5.049476	0.999992	0.000000	0.000006	0.000000	0.000001	48.094127	
650000	-687.838646	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.727327	14.292961	0.727327	0.727327	0.000000	0.727327	0.000000	0.000000	0.727327	0.727327	0.727327	0.000000	0.000000	0.000000	0.727327	0.000000	0.727327	0.000000	0.000000	0.000000	5.293754	5.293754	0.999993	0.000000	0.000005	0.000000	0.000001	40.016015	
655000	-689.171853	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.860386	27.488898	0.860386	0.860386	0.000000	0.860386	0.000000	0.000000	0.860386	0.860386	0.860386	0.000000	0.000000	0.860386	0.860386	0.000000	0.860386	0.000000	0.000000	0.000000	4.641971	4.641971	0.999997	0.000000	0.000003	0.000000	0.000001	74.388454	
