Default schedule
Rate	55.56
CV	22.22
Rev Jump	11.11
Prior Change	11.11
Rate Tried	% Accepted	CV Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
467	0.231263	167	0.347305	143	0.027972	223	0.982063	1.156505	634	0.261830	0.389000	0.377333	
540	0.238889	212	0.349057	94	0.010638	154	0.935065	1.156505	752	0.269947	0.348000	0.377339	
450	0.233333	207	0.323671	127	0.031496	216	0.976852	1.156505	657	0.261796	0.387000	0.377254	
510	0.245098	197	0.350254	95	0.010526	198	0.949495	1.156505	707	0.274399	0.383000	0.377241	
506	0.254941	227	0.396476	92	0.010870	175	0.982857	1.156505	733	0.298772	0.392000	0.377178	
520	0.244231	222	0.396396	80	0.025000	178	0.971910	1.156505	742	0.289757	0.390000	0.377310	
565	0.244248	237	0.345992	98	0.040816	100	0.960000	1.156505	802	0.274314	0.320000	0.377258	
521	0.239923	206	0.402913	93	0.032258	180	0.905556	1.156505	727	0.286107	0.374000	0.377113	
511	0.272016	205	0.321951	117	0.034188	167	0.958084	1.156505	716	0.286313	0.369000	0.377152	
532	0.244361	230	0.382609	81	0.012346	157	0.942675	1.156505	762	0.286089	0.367000	0.377077	
458	0.259825	227	0.370044	98	0.030612	217	0.972350	1.156505	685	0.296350	0.417000	0.377102	
539	0.217069	194	0.371134	91	0.043956	176	0.931818	1.156505	733	0.257844	0.357000	0.377074	
524	0.242366	218	0.371560	88	0.045455	170	0.988235	1.156505	742	0.280323	0.380000	0.377071	
505	0.263366	185	0.405405	114	0.026316	196	0.989796	1.156505	690	0.301449	0.405000	0.377083	
582	0.278351	170	0.382353	89	0.022472	159	1.000000	1.156505	752	0.301862	0.388000	0.377103	
467	0.256959	212	0.353774	94	0.042553	227	0.995595	1.156505	679	0.287187	0.425000	0.377228	
515	0.240777	212	0.358491	93	0.021505	180	0.977778	1.156505	727	0.275103	0.378000	0.377224	
500	0.216000	194	0.329897	109	0.018349	197	0.959391	1.156505	694	0.247839	0.363000	0.377289	
534	0.239700	202	0.435644	112	0.035714	152	0.868421	1.156505	736	0.293478	0.352000	0.377305	
526	0.245247	206	0.359223	99	0.000000	169	0.976331	1.156505	732	0.277322	0.368000	0.377258	
523	0.279159	220	0.368182	93	0.064516	164	0.945122	1.156505	743	0.305518	0.388000	0.377277	
483	0.287785	219	0.342466	111	0.009009	187	0.866310	1.156505	702	0.304843	0.377000	0.377234	
471	0.208068	178	0.337079	90	0.066667	261	0.934866	1.156505	649	0.243451	0.408000	0.377291	
503	0.224652	196	0.423469	122	0.016393	179	0.988827	1.156505	699	0.280401	0.375000	0.377372	
542	0.271218	212	0.415094	101	0.029703	145	0.917241	1.156505	754	0.311671	0.371000	0.377330	
519	0.262042	212	0.391509	119	0.025210	150	0.946667	1.156505	731	0.299590	0.364000	0.377198	
537	0.281192	185	0.400000	113	0.026549	165	0.981818	1.156505	722	0.311634	0.390000	0.377184	
516	0.251938	231	0.419913	76	0.013158	177	0.853107	1.156505	747	0.303882	0.379000	0.377215	
508	0.251969	210	0.423810	108	0.074074	174	0.948276	1.156505	718	0.302228	0.390000	0.377231	
553	0.260398	211	0.436019	74	0.027027	162	0.913580	1.156505	764	0.308901	0.386000	0.377251	
539	0.204082	212	0.358491	74	0.013514	175	0.931429	1.156505	751	0.247670	0.350000	0.377240	
481	0.212058	191	0.350785	120	0.016667	208	0.985577	1.156505	672	0.251488	0.376000	0.377258	
541	0.227357	191	0.356021	108	0.018519	160	0.937500	1.156505	732	0.260929	0.343000	0.377241	
512	0.244141	184	0.353261	105	0.019048	199	0.989950	1.156505	696	0.272989	0.389000	0.377285	
494	0.246964	222	0.378378	101	0.039604	183	0.983607	1.156505	716	0.287709	0.390000	0.377267	
515	0.217476	186	0.311828	109	0.018349	190	0.947368	1.156505	701	0.242511	0.352000	0.377273	
574	0.219512	208	0.355769	95	0.042105	123	0.951220	1.156505	782	0.255754	0.321000	0.377201	
576	0.230903	199	0.371859	86	0.081395	139	0.964029	1.156505	775	0.267097	0.348000	0.377027	
492	0.254065	213	0.375587	121	0.033058	174	0.959770	1.156505	705	0.290780	0.376000	0.376978	
561	0.238859	209	0.344498	93	0.032258	137	0.978102	1.156505	770	0.267532	0.343000	0.376934	
516	0.302326	238	0.386555	81	0.037037	165	0.993939	1.156505	754	0.328912	0.415000	0.376952	
524	0.248092	213	0.338028	99	0.020202	164	0.987805	1.156505	737	0.274084	0.366000	0.376977	
441	0.197279	183	0.333333	97	0.010309	279	0.985663	1.156505	624	0.237179	0.424000	0.377064	
479	0.231733	187	0.401070	99	0.030303	235	0.978723	1.156505	666	0.279279	0.419000	0.377237	
508	0.261811	206	0.349515	102	0.049020	184	0.978261	1.156505	714	0.287115	0.390000	0.377243	
541	0.240296	206	0.383495	82	0.024390	171	0.988304	1.156505	747	0.279786	0.380000	0.377317	
539	0.285714	225	0.311111	96	0.052083	140	0.971429	1.156505	764	0.293194	0.365000	0.377372	
533	0.245779	208	0.399038	90	0.055556	169	0.976331	1.156505	741	0.288799	0.384000	0.377370	
507	0.218935	214	0.369159	105	0.057143	174	0.994253	1.156505	721	0.263523	0.369000	0.377265	
441	0.229025	190	0.315789	108	0.037037	261	0.969349	1.156505	631	0.255151	0.418000	0.377339	
522	0.214559	229	0.388646	85	0.023529	164	0.975610	1.156505	751	0.267643	0.363000	0.377278	
520	0.267308	194	0.376289	110	0.009091	176	0.965909	1.156505	714	0.296919	0.383000	0.377230	
499	0.220441	216	0.370370	87	0.057471	198	0.979798	1.156505	715	0.265734	0.389000	0.377220	
533	0.212008	239	0.376569	81	0.012346	147	0.979592	1.156505	772	0.262953	0.348000	0.377228	
520	0.242308	226	0.429204	97	0.020619	157	0.987261	1.156505	746	0.298928	0.380000	0.377192	
528	0.238636	203	0.384236	104	0.057692	165	1.000000	1.156505	731	0.279070	0.375000	0.377248	
453	0.262693	214	0.392523	100	0.020000	233	0.978541	1.156505	667	0.304348	0.433000	0.377380	
534	0.234082	212	0.382075	91	0.043956	163	0.969325	1.156505	746	0.276139	0.368000	0.377387	
514	0.196498	178	0.370787	110	0.009091	198	0.949495	1.156505	692	0.241329	0.356000	0.377336	
502	0.237052	192	0.380208	108	0.037037	198	0.974747	1.156505	694	0.276657	0.389000	0.377412	
525	0.220952	194	0.365979	67	0.029851	214	0.957944	1.156505	719	0.260083	0.394000	0.377443	
490	0.263265	193	0.321244	76	0.065789	241	0.975104	1.156505	683	0.279649	0.431000	0.377480	
487	0.213552	209	0.387560	112	0.062500	192	0.989583	1.156505	696	0.265805	0.382000	0.377500	
516	0.259690	235	0.370213	80	0.025000	169	0.928994	1.156505	751	0.294274	0.380000	0.377516	
517	0.239845	213	0.370892	92	0.076087	178	0.988764	1.156505	730	0.278082	0.386000	0.377534	
483	0.250518	178	0.348315	125	0.024000	214	0.985981	1.156505	661	0.276853	0.397000	0.377563	
475	0.277895	178	0.370787	104	0.038462	243	0.971193	1.156505	653	0.303216	0.438000	0.377664	
