Options:
Model:                           MultiState
Tree File Name:                  _tree_caudata_bt.nex
Data File Name:                  _dat_caudata.txt
Log File Name:                   caudata_rjhp_cov_r1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            255762996
Precision:                       64 bits
Cores:                           20
Analysis Type:                   MCMC
Sample Period:                   2500
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   caudata_rjhp_cov_r1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               A,D,P,S,V
Using a covarion model:          True
Normalise Q Matrix:              False
Scale Tree:                      0.001000
Restrictions:
    qAD                          RJ MCMC
    qAP                          RJ MCMC
    qAS                          RJ MCMC
    qAV                          RJ MCMC
    qDA                          RJ MCMC
    qDP                          RJ MCMC
    qDS                          RJ MCMC
    qDV                          RJ MCMC
    qPA                          RJ MCMC
    qPD                          RJ MCMC
    qPS                          RJ MCMC
    qPV                          RJ MCMC
    qSA                          RJ MCMC
    qSD                          RJ MCMC
    qSP                          RJ MCMC
    qSV                          RJ MCMC
    qVA                          RJ MCMC
    qVD                          RJ MCMC
    qVP                          RJ MCMC
    qVS                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
        CVSwichRate - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       546
     Sites:                      1
     States:                     10
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qAD	qAP	qAS	qAV	qDA	qDP	qDS	qDV	qPA	qPD	qPS	qPV	qSA	qSD	qSP	qSV	qVA	qVD	qVP	qVS	Covar On to Off	 Covar Off to On	Root P(A)	Root P(D)	Root P(P)	Root P(S)	Root P(V)	RJRates - Mean	
160000	-113.904014	1	1	9	'Z 0 0 Z 0 0 0 Z 0 0 Z 0 0 0 Z Z Z Z 0 Z 	0.000000	5.578459	5.578459	0.000000	5.578459	5.578459	5.578459	0.000000	5.578459	5.578459	0.000000	5.578459	5.578459	5.578459	0.000000	0.000000	0.000000	0.000000	5.578459	0.000000	4.582274	4.582274	0.396111	0.099782	0.462687	0.028207	0.013212	88.066487	
162500	-115.269170	1	1	9	'Z 0 0 Z 0 0 0 0 0 Z Z 0 0 Z Z Z Z 0 0 Z 	0.000000	4.613383	4.613383	0.000000	4.613383	4.613383	4.613383	4.613383	4.613383	0.000000	0.000000	4.613383	4.613383	0.000000	0.000000	0.000000	0.000000	4.613383	4.613383	0.000000	4.122299	4.122299	0.311202	0.171341	0.473617	0.005891	0.037949	98.994095	
165000	-114.031774	1	1	11	'Z 0 0 Z 0 0 0 Z 0 Z Z Z 0 Z Z 0 0 Z Z Z 	0.000000	6.290190	6.290190	0.000000	6.290190	6.290190	6.290190	0.000000	6.290190	0.000000	0.000000	0.000000	6.290190	0.000000	0.000000	6.290190	6.290190	0.000000	0.000000	0.000000	2.214763	2.214763	0.000000	0.999999	0.000001	0.000000	0.000000	94.617423	
167500	-114.519637	1	1	12	'Z 0 0 Z 0 0 0 0 Z 0 Z Z Z Z Z 0 Z Z Z Z 	0.000000	4.885457	4.885457	0.000000	4.885457	4.885457	4.885457	4.885457	0.000000	4.885457	0.000000	0.000000	0.000000	0.000000	0.000000	4.885457	0.000000	0.000000	0.000000	0.000000	2.635759	2.635759	0.934695	0.050287	0.015018	0.000000	0.000000	64.555229	
170000	-114.213391	1	1	9	'Z 0 0 Z 0 Z 0 Z 0 Z Z 0 0 0 Z Z 0 Z 0 0 	0.000000	6.773042	6.773042	0.000000	6.773042	0.000000	6.773042	0.000000	6.773042	0.000000	0.000000	6.773042	6.773042	6.773042	0.000000	0.000000	6.773042	0.000000	6.773042	6.773042	7.428299	7.428299	0.513006	0.019736	0.375605	0.018033	0.073619	68.443820	
172500	-113.638561	1	1	13	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 Z Z Z 0 	0.000000	12.418228	12.418228	0.000000	0.000000	0.000000	12.418228	0.000000	0.000000	0.000000	0.000000	0.000000	12.418228	12.418228	0.000000	12.418228	0.000000	0.000000	0.000000	12.418228	7.296933	7.296933	0.988045	0.000611	0.000000	0.010735	0.000609	93.566182	
175000	-114.947777	1	1	12	'Z 0 0 Z 0 0 0 0 Z Z Z Z 0 Z Z Z 0 Z Z Z 	0.000000	9.932538	9.932538	0.000000	9.932538	9.932538	9.932538	9.932538	0.000000	0.000000	0.000000	0.000000	9.932538	0.000000	0.000000	0.000000	9.932538	0.000000	0.000000	0.000000	3.547454	3.547454	0.000000	1.000000	0.000000	0.000000	0.000000	73.981333	
177500	-112.974188	1	1	13	'Z 0 0 Z 0 0 0 Z Z 0 Z Z Z Z Z 0 Z Z Z Z 	0.000000	9.032131	9.032131	0.000000	9.032131	9.032131	9.032131	0.000000	0.000000	9.032131	0.000000	0.000000	0.000000	0.000000	0.000000	9.032131	0.000000	0.000000	0.000000	0.000000	4.421862	4.421862	0.914575	0.055083	0.030342	0.000000	0.000000	98.183657	
180000	-118.035603	1	1	7	'Z 0 0 Z Z Z 0 Z 0 Z 0 Z 0 0 0 0 0 0 0 0 	0.000000	7.027167	7.027167	0.000000	0.000000	0.000000	7.027167	0.000000	7.027167	0.000000	7.027167	0.000000	7.027167	7.027167	7.027167	7.027167	7.027167	7.027167	7.027167	7.027167	13.496543	13.496543	0.600053	0.000867	0.309835	0.044453	0.044793	72.280601	
182500	-114.460517	1	1	12	'Z 0 0 Z Z Z 0 Z 0 0 Z 0 0 0 Z Z Z Z Z Z 	0.000000	7.029495	7.029495	0.000000	0.000000	0.000000	7.029495	0.000000	7.029495	7.029495	0.000000	7.029495	7.029495	7.029495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.342743	7.342743	0.608697	0.000181	0.378669	0.012452	0.000000	94.532191	
185000	-117.206958	1	1	8	'Z 0 Z Z 0 0 0 Z 0 0 0 0 0 Z Z Z 0 0 0 Z 	0.000000	18.837772	0.000000	0.000000	18.837772	18.837772	18.837772	0.000000	18.837772	18.837772	18.837772	18.837772	18.837772	0.000000	0.000000	0.000000	18.837772	18.837772	18.837772	0.000000	3.427919	3.427919	0.099266	0.055220	0.745210	0.033412	0.066892	96.952960	
187500	-114.880869	1	1	10	'Z 0 0 Z 0 Z 0 Z 0 0 0 0 0 0 Z Z Z Z Z Z 	0.000000	6.195596	6.195596	0.000000	6.195596	0.000000	6.195596	0.000000	6.195596	6.195596	6.195596	6.195596	6.195596	6.195596	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.538512	3.538512	0.337239	0.015254	0.632691	0.014816	0.000000	89.758001	
190000	-113.612067	1	1	11	'Z 0 0 Z 0 0 0 Z Z 0 Z 0 0 Z 0 Z Z Z Z Z 	0.000000	6.482867	6.482867	0.000000	6.482867	6.482867	6.482867	0.000000	0.000000	6.482867	0.000000	6.482867	6.482867	0.000000	6.482867	0.000000	0.000000	0.000000	0.000000	0.000000	5.744318	5.744318	0.783797	0.125186	0.018733	0.072283	0.000000	96.287725	
192500	-117.606747	1	1	9	'Z 0 0 Z 0 0 0 0 0 0 Z 0 Z Z Z Z 0 0 Z Z 	0.000000	9.696997	9.696997	0.000000	9.696997	9.696997	9.696997	9.696997	9.696997	9.696997	0.000000	9.696997	0.000000	0.000000	0.000000	0.000000	9.696997	9.696997	0.000000	0.000000	4.507788	4.507788	0.199529	0.042463	0.729504	0.000000	0.028504	65.830615	
195000	-116.869193	1	1	4	'Z 0 0 Z 0 0 0 0 0 0 Z 0 0 0 Z 0 0 0 0 0 	0.000000	5.474056	5.474056	0.000000	5.474056	5.474056	5.474056	5.474056	5.474056	5.474056	0.000000	5.474056	5.474056	5.474056	0.000000	5.474056	5.474056	5.474056	5.474056	5.474056	4.371950	4.371950	0.301939	0.081140	0.512394	0.030204	0.074323	77.806073	
197500	-117.763740	1	1	9	'Z 0 0 Z 0 Z 0 0 0 Z 0 0 Z Z Z Z 0 0 0 Z 	0.000000	5.685024	5.685024	0.000000	5.685024	0.000000	5.685024	5.685024	5.685024	0.000000	5.685024	5.685024	0.000000	0.000000	0.000000	0.000000	5.685024	5.685024	5.685024	0.000000	3.984449	3.984449	0.280070	0.027538	0.539014	0.000000	0.153379	90.352550	
200000	-117.009657	1	1	7	'Z 0 0 Z 0 0 0 0 0 Z 0 0 0 Z Z Z 0 0 0 Z 	0.000000	4.670674	4.670674	0.000000	4.670674	4.670674	4.670674	4.670674	4.670674	0.000000	4.670674	4.670674	4.670674	0.000000	0.000000	0.000000	4.670674	4.670674	4.670674	0.000000	4.369495	4.369495	0.194804	0.175597	0.452209	0.003573	0.173818	91.948457	
202500	-116.457661	1	1	9	'Z 0 0 Z 0 Z 0 0 0 Z Z Z 0 0 0 Z 0 0 Z Z 	0.000000	4.520524	4.520524	0.000000	4.520524	0.000000	4.520524	4.520524	4.520524	0.000000	0.000000	0.000000	4.520524	4.520524	4.520524	0.000000	4.520524	4.520524	0.000000	0.000000	4.289278	4.289278	0.591573	0.052485	0.215812	0.110139	0.029991	96.447013	
205000	-113.736739	1	1	10	'Z 0 0 Z 0 0 0 Z Z Z Z Z 0 0 0 0 Z Z Z 0 	0.000000	6.078693	6.078693	0.000000	6.078693	6.078693	6.078693	0.000000	0.000000	0.000000	0.000000	0.000000	6.078693	6.078693	6.078693	6.078693	0.000000	0.000000	0.000000	6.078693	8.259595	8.259595	0.809300	0.135334	0.000000	0.054183	0.001183	80.420389	
207500	-114.141512	1	1	11	'Z 0 0 Z 0 0 0 Z Z Z Z 0 0 0 Z Z Z Z 0 Z 	0.000000	5.099198	5.099198	0.000000	5.099198	5.099198	5.099198	0.000000	0.000000	0.000000	0.000000	5.099198	5.099198	5.099198	0.000000	0.000000	0.000000	0.000000	5.099198	0.000000	9.124995	9.124995	0.792318	0.162575	0.000000	0.045107	0.000000	80.824113	
210000	-115.290228	1	1	10	'Z 0 0 Z 0 Z 0 0 0 Z 0 Z 0 0 Z 0 Z Z Z Z 	0.000000	7.159246	7.159246	0.000000	7.159246	0.000000	7.159246	7.159246	7.159246	0.000000	7.159246	0.000000	7.159246	7.159246	0.000000	7.159246	0.000000	0.000000	0.000000	0.000000	5.429568	5.429568	0.484649	0.012099	0.491400	0.011852	0.000000	71.392029	
212500	-118.435875	1	1	5	'Z 0 0 Z 0 0 0 0 0 0 0 Z 0 Z 0 0 Z 0 0 0 	0.000000	7.630568	7.630568	0.000000	7.630568	7.630568	7.630568	7.630568	7.630568	7.630568	7.630568	0.000000	7.630568	0.000000	7.630568	7.630568	0.000000	7.630568	7.630568	7.630568	4.196649	4.196649	0.337989	0.102782	0.412528	0.091461	0.055241	44.858330	
215000	-114.057608	1	1	11	'Z 0 0 Z 0 0 0 Z Z Z Z 0 0 0 Z Z Z Z 0 Z 	0.000000	4.234351	4.234351	0.000000	4.234351	4.234351	4.234351	0.000000	0.000000	0.000000	0.000000	4.234351	4.234351	4.234351	0.000000	0.000000	0.000000	0.000000	4.234351	0.000000	7.340603	7.340603	0.766025	0.194232	0.000000	0.039743	0.000000	45.407308	
217500	-116.653926	1	1	10	'Z 0 0 Z Z Z 0 Z 0 0 Z 0 0 Z Z 0 0 Z Z 0 	0.000000	6.350155	6.350155	0.000000	0.000000	0.000000	6.350155	0.000000	6.350155	6.350155	0.000000	6.350155	6.350155	0.000000	0.000000	6.350155	6.350155	0.000000	0.000000	6.350155	7.754274	7.754274	0.431388	0.000132	0.544855	0.011797	0.011828	35.705487	
220000	-118.998970	1	1	10	'Z 0 0 Z 0 Z 0 Z 0 0 0 0 Z Z 0 Z Z Z 0 Z 	0.000000	10.657642	10.657642	0.000000	10.657642	0.000000	10.657642	0.000000	10.657642	10.657642	10.657642	10.657642	0.000000	0.000000	10.657642	0.000000	0.000000	0.000000	10.657642	0.000000	7.854295	7.854295	0.675349	0.039648	0.261216	0.011893	0.011895	40.060330	
222500	-117.750748	1	1	10	'Z 0 0 Z 0 0 0 Z Z 0 Z 0 Z Z Z 0 Z Z 0 0 	0.000000	8.680843	8.680843	0.000000	8.680843	8.680843	8.680843	0.000000	0.000000	8.680843	0.000000	8.680843	0.000000	0.000000	0.000000	8.680843	0.000000	0.000000	8.680843	8.680843	4.896366	4.896366	0.924599	0.057752	0.017069	0.000011	0.000568	50.825561	
225000	-113.139495	1	1	12	'Z 0 0 Z 0 0 0 Z Z 0 Z 0 0 Z Z Z Z Z Z Z 	0.000000	4.534011	4.534011	0.000000	4.534011	4.534011	4.534011	0.000000	0.000000	4.534011	0.000000	4.534011	4.534011	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.642872	6.642872	0.869585	0.101037	0.016209	0.013168	0.000000	33.347420	
227500	-113.269285	1	2	9	'Z 1 1 Z 0 0 0 Z 1 0 Z 1 1 Z Z Z Z 0 0 Z 	0.000000	5.245947	5.245947	0.000000	2.170570	2.170570	2.170570	0.000000	5.245947	2.170570	0.000000	5.245947	5.245947	0.000000	0.000000	0.000000	0.000000	2.170570	2.170570	0.000000	5.643474	5.643474	0.471558	0.012929	0.502982	0.010562	0.001969	1.743268	
230000	-116.516705	1	1	11	'Z 0 0 Z 0 Z 0 0 0 0 0 0 Z Z Z Z Z Z Z Z 	0.000000	3.888260	3.888260	0.000000	3.888260	0.000000	3.888260	3.888260	3.888260	3.888260	3.888260	3.888260	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.801179	5.801179	0.523314	0.003559	0.473127	0.000000	0.000000	24.041302	
232500	-117.134983	1	1	11	'Z 0 0 0 0 Z 0 Z 0 0 Z 0 Z Z Z Z Z Z 0 Z 	0.000000	5.222500	5.222500	5.222500	5.222500	0.000000	5.222500	0.000000	5.222500	5.222500	0.000000	5.222500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.222500	0.000000	7.507724	7.507724	0.552990	0.005364	0.432953	0.000000	0.008693	54.123965	
235000	-117.707409	1	1	10	'Z 0 0 0 0 Z 0 Z Z 0 Z Z 0 Z Z Z 0 0 Z 0 	0.000000	2.398765	2.398765	2.398765	2.398765	0.000000	2.398765	0.000000	0.000000	2.398765	0.000000	0.000000	2.398765	0.000000	0.000000	0.000000	2.398765	2.398765	0.000000	2.398765	15.962365	15.962365	0.993469	0.001770	0.001232	0.001765	0.001766	21.778278	
237500	-118.974347	1	1	10	'Z 0 0 0 0 Z 0 Z 0 0 Z Z Z Z Z 0 0 Z Z 0 	0.000000	4.778443	4.778443	4.778443	4.778443	0.000000	4.778443	0.000000	4.778443	4.778443	0.000000	0.000000	0.000000	0.000000	0.000000	4.778443	4.778443	0.000000	0.000000	4.778443	15.929594	15.929594	0.327311	0.002118	0.668455	0.000009	0.002108	74.407355	
240000	-119.519239	1	1	9	'Z 0 0 0 0 Z 0 Z 0 0 0 Z Z Z 0 Z 0 0 Z Z 	0.000000	1.798005	1.798005	1.798005	1.798005	0.000000	1.798005	0.000000	1.798005	1.798005	1.798005	0.000000	0.000000	0.000000	1.798005	0.000000	1.798005	1.798005	0.000000	0.000000	12.536685	12.536685	0.356321	0.000556	0.641791	0.000904	0.000427	62.719846	
242500	-116.548420	1	1	10	'Z 0 0 Z 0 Z 0 Z 0 0 0 0 0 Z 0 Z Z Z Z Z 	0.000000	4.937467	4.937467	0.000000	4.937467	0.000000	4.937467	0.000000	4.937467	4.937467	4.937467	4.937467	4.937467	0.000000	4.937467	0.000000	0.000000	0.000000	0.000000	0.000000	15.623823	15.623823	0.596545	0.011282	0.350009	0.042164	0.000000	45.490829	
245000	-115.546926	1	1	8	'Z 0 0 Z 0 0 0 Z 0 0 Z 0 0 Z 0 Z Z Z 0 0 	0.000000	4.408951	4.408951	0.000000	4.408951	4.408951	4.408951	0.000000	4.408951	4.408951	0.000000	4.408951	4.408951	0.000000	4.408951	0.000000	0.000000	0.000000	4.408951	4.408951	3.100618	3.100618	0.428193	0.108649	0.384162	0.065182	0.013815	54.345131	
247500	-120.822662	1	1	9	'Z 0 0 Z Z Z 0 Z 0 0 Z 0 0 Z Z 0 0 Z 0 0 	0.000000	3.087002	3.087002	0.000000	0.000000	0.000000	3.087002	0.000000	3.087002	3.087002	0.000000	3.087002	3.087002	0.000000	0.000000	3.087002	3.087002	0.000000	3.087002	3.087002	33.794606	33.794606	0.439521	0.000002	0.545907	0.001602	0.012968	62.531072	
250000	-117.523830	1	1	10	'0 0 0 Z 0 0 0 Z 0 Z Z Z 0 Z Z 0 Z Z Z 0 	7.126852	7.126852	7.126852	0.000000	7.126852	7.126852	7.126852	0.000000	7.126852	0.000000	0.000000	0.000000	7.126852	0.000000	0.000000	7.126852	0.000000	0.000000	0.000000	7.126852	3.270039	3.270039	0.531267	0.108767	0.346128	0.013591	0.000247	64.699514	
252500	-115.105465	1	2	4	'Z 0 0 0 0 0 1 Z Z 0 0 0 1 0 0 Z 1 1 1 1 	0.000000	6.084839	6.084839	6.084839	6.084839	6.084839	71.052618	0.000000	0.000000	6.084839	6.084839	6.084839	71.052618	6.084839	6.084839	0.000000	71.052618	71.052618	71.052618	71.052618	4.641504	4.641504	0.188322	0.147932	0.322913	0.157135	0.183698	88.138657	
255000	-110.852007	1	2	9	'Z 0 0 0 Z 0 1 Z Z 0 Z 0 1 Z Z Z 1 0 1 Z 	0.000000	3.087796	3.087796	3.087796	0.000000	3.087796	50.092558	0.000000	0.000000	3.087796	0.000000	3.087796	50.092558	0.000000	0.000000	0.000000	50.092558	3.087796	50.092558	0.000000	3.718734	3.718734	0.234929	0.160513	0.185531	0.186365	0.232663	83.968508	
257500	-112.383492	1	1	11	'Z 0 0 Z 0 Z 0 Z 0 0 Z 0 0 Z Z Z Z Z 0 Z 	0.000000	7.092223	7.092223	0.000000	7.092223	0.000000	7.092223	0.000000	7.092223	7.092223	0.000000	7.092223	7.092223	0.000000	0.000000	0.000000	0.000000	0.000000	7.092223	0.000000	6.817202	6.817202	0.421754	0.016230	0.528751	0.015449	0.017816	57.851572	
260000	-113.828812	1	1	9	'Z 0 0 Z 0 Z 0 Z 0 0 Z 0 0 0 Z Z 0 Z 0 Z 	0.000000	3.564663	3.564663	0.000000	3.564663	0.000000	3.564663	0.000000	3.564663	3.564663	0.000000	3.564663	3.564663	3.564663	0.000000	0.000000	3.564663	0.000000	3.564663	0.000000	5.603412	5.603412	0.371094	0.003433	0.575802	0.003411	0.046259	99.946574	
262500	-115.378533	1	1	8	'Z 0 0 Z 0 Z 0 Z 0 0 0 0 0 Z Z Z 0 0 0 Z 	0.000000	8.688822	8.688822	0.000000	8.688822	0.000000	8.688822	0.000000	8.688822	8.688822	8.688822	8.688822	8.688822	0.000000	0.000000	0.000000	8.688822	8.688822	8.688822	0.000000	4.065077	4.065077	0.124372	0.010016	0.805478	0.009413	0.050720	90.763896	
265000	-116.309397	1	1	12	'Z 0 0 Z Z Z 0 Z 0 0 0 0 0 Z Z Z Z Z Z Z 	0.000000	5.085724	5.085724	0.000000	0.000000	0.000000	5.085724	0.000000	5.085724	5.085724	5.085724	5.085724	5.085724	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.464937	5.464937	0.472813	0.000070	0.516859	0.010258	0.000000	83.798015	
267500	-118.858163	1	1	9	'Z 0 0 Z 0 Z 0 Z 0 0 0 0 0 Z 0 Z Z Z Z 0 	0.000000	5.006743	5.006743	0.000000	5.006743	0.000000	5.006743	0.000000	5.006743	5.006743	5.006743	5.006743	5.006743	0.000000	5.006743	0.000000	0.000000	0.000000	0.000000	5.006743	19.769856	19.769856	0.612084	0.010366	0.336613	0.040639	0.000298	87.905649	
270000	-118.311345	1	1	7	'Z 0 0 Z 0 0 0 Z 0 Z 0 0 0 0 0 Z Z Z 0 0 	0.000000	4.571369	4.571369	0.000000	4.571369	4.571369	4.571369	0.000000	4.571369	0.000000	4.571369	4.571369	4.571369	4.571369	4.571369	0.000000	0.000000	0.000000	4.571369	4.571369	11.663042	11.663042	0.587811	0.111496	0.228028	0.065549	0.007116	73.042573	
272500	-114.380875	1	1	9	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 0 0 0 0 	0.000000	9.363172	9.363172	0.000000	9.363172	0.000000	9.363172	0.000000	0.000000	0.000000	0.000000	0.000000	9.363172	9.363172	0.000000	9.363172	9.363172	9.363172	9.363172	9.363172	10.572037	10.572037	0.848837	0.046125	0.000000	0.050795	0.054243	98.767352	
275000	-115.756054	1	1	10	'Z 0 0 Z 0 Z Z Z 0 0 Z Z 0 0 0 0 Z 0 Z Z 	0.000000	3.906652	3.906652	0.000000	3.906652	0.000000	0.000000	0.000000	3.906652	3.906652	0.000000	0.000000	3.906652	3.906652	3.906652	3.906652	0.000000	3.906652	0.000000	0.000000	7.892041	7.892041	0.472350	0.004410	0.499594	0.023632	0.000014	86.017313	
277500	-112.532950	1	1	11	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 0 Z Z 0 	0.000000	6.761142	6.761142	0.000000	6.761142	0.000000	6.761142	0.000000	0.000000	0.000000	0.000000	0.000000	6.761142	6.761142	0.000000	6.761142	6.761142	0.000000	0.000000	6.761142	9.671321	9.671321	0.926932	0.027013	0.000000	0.023928	0.022127	73.714913	
280000	-112.455342	1	1	11	'Z 0 0 Z 0 0 0 Z Z Z Z Z 0 0 Z 0 0 Z Z Z 	0.000000	5.088660	5.088660	0.000000	5.088660	5.088660	5.088660	0.000000	0.000000	0.000000	0.000000	0.000000	5.088660	5.088660	0.000000	5.088660	5.088660	0.000000	0.000000	0.000000	6.935186	6.935186	0.727561	0.207940	0.000000	0.051206	0.013294	42.032912	
282500	-113.153476	1	1	11	'Z 0 0 Z Z Z Z Z Z Z Z Z 0 0 Z 0 0 0 0 0 	0.000000	10.199006	10.199006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.199006	10.199006	0.000000	10.199006	10.199006	10.199006	10.199006	10.199006	7.083757	7.083757	0.963023	0.000000	0.000000	0.018527	0.018450	19.382525	
285000	-112.223490	1	1	10	'Z 0 0 Z 0 0 0 Z 0 0 Z Z 0 Z Z 0 0 Z Z Z 	0.000000	4.502356	4.502356	0.000000	4.502356	4.502356	4.502356	0.000000	4.502356	4.502356	0.000000	0.000000	4.502356	0.000000	0.000000	4.502356	4.502356	0.000000	0.000000	0.000000	5.692175	5.692175	0.327684	0.061633	0.600533	0.005059	0.005092	26.831633	
287500	-113.881642	1	1	13	'Z 0 0 Z 0 0 0 0 Z Z Z Z Z 0 Z Z Z Z Z Z 	0.000000	7.330633	7.330633	0.000000	7.330633	7.330633	7.330633	7.330633	0.000000	0.000000	0.000000	0.000000	0.000000	7.330633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.526261	3.526261	0.948596	0.048427	0.000000	0.002976	0.000000	42.009297	
290000	-115.079083	1	1	10	'Z 0 0 Z 0 0 0 0 0 0 Z Z 0 0 Z Z Z Z Z Z 	0.000000	9.850478	9.850478	0.000000	9.850478	9.850478	9.850478	9.850478	9.850478	9.850478	0.000000	0.000000	9.850478	9.850478	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.059028	5.059028	0.382063	0.065306	0.504605	0.048026	0.000000	42.053818	
292500	-118.816570	1	1	8	'Z 0 0 Z 0 0 0 0 0 0 Z Z 0 Z Z Z Z 0 0 0 	0.000000	7.784681	7.784681	0.000000	7.784681	7.784681	7.784681	7.784681	7.784681	7.784681	0.000000	0.000000	7.784681	0.000000	0.000000	0.000000	0.000000	7.784681	7.784681	7.784681	9.992150	9.992150	0.312207	0.065484	0.578776	0.010702	0.032831	23.490707	
295000	-113.876989	1	1	9	'Z 0 0 Z 0 0 0 0 0 0 Z Z 0 Z Z 0 Z 0 Z Z 	0.000000	6.678758	6.678758	0.000000	6.678758	6.678758	6.678758	6.678758	6.678758	6.678758	0.000000	0.000000	6.678758	0.000000	0.000000	6.678758	0.000000	6.678758	0.000000	0.000000	4.302995	4.302995	0.334452	0.059433	0.593800	0.010759	0.001557	15.650573	
297500	-114.461441	1	1	12	'Z 0 0 Z 0 Z 0 0 Z 0 Z Z 0 Z Z 0 Z Z Z Z 	0.000000	7.186009	7.186009	0.000000	7.186009	0.000000	7.186009	7.186009	0.000000	7.186009	0.000000	0.000000	7.186009	0.000000	0.000000	7.186009	0.000000	0.000000	0.000000	0.000000	2.077798	2.077798	0.879354	0.041671	0.038798	0.040177	0.000000	23.593512	
300000	-115.637188	1	1	8	'Z 0 0 Z 0 Z 0 0 Z 0 Z Z 0 0 0 0 Z 0 0 Z 	0.000000	5.504116	5.504116	0.000000	5.504116	0.000000	5.504116	5.504116	0.000000	5.504116	0.000000	0.000000	5.504116	5.504116	5.504116	5.504116	0.000000	5.504116	5.504116	0.000000	3.883687	3.883687	0.875327	0.049278	0.012288	0.059564	0.003542	18.783573	
302500	-121.586179	1	1	11	'0 0 0 Z 0 Z 0 0 Z Z Z Z Z Z 0 Z 0 Z Z 0 	5.774560	5.774560	5.774560	0.000000	5.774560	0.000000	5.774560	5.774560	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.774560	0.000000	5.774560	0.000000	0.000000	5.774560	14.704988	14.704988	0.977036	0.011702	0.000000	0.000000	0.011262	11.646636	
305000	-119.275336	1	1	10	'0 0 0 Z 0 0 0 0 Z Z 0 Z Z Z Z Z 0 Z 0 Z 	4.875272	4.875272	4.875272	0.000000	4.875272	4.875272	4.875272	4.875272	0.000000	0.000000	4.875272	0.000000	0.000000	0.000000	0.000000	0.000000	4.875272	0.000000	4.875272	0.000000	3.735632	3.735632	0.897581	0.045838	0.000000	0.000000	0.056581	25.704426	
307500	-113.701818	1	1	9	'Z 0 0 Z 0 0 0 Z 0 0 Z Z 0 0 0 0 Z Z Z Z 	0.000000	5.281164	5.281164	0.000000	5.281164	5.281164	5.281164	0.000000	5.281164	5.281164	0.000000	0.000000	5.281164	5.281164	5.281164	5.281164	0.000000	0.000000	0.000000	0.000000	7.910880	7.910880	0.427726	0.074181	0.455019	0.043075	0.000000	18.727414	
310000	-115.396456	1	1	10	'Z 0 0 Z 0 Z 0 Z 0 Z 0 Z Z 0 0 0 0 Z Z Z 	0.000000	4.813786	4.813786	0.000000	4.813786	0.000000	4.813786	0.000000	4.813786	0.000000	4.813786	0.000000	0.000000	4.813786	4.813786	4.813786	4.813786	0.000000	0.000000	0.000000	4.534425	4.534425	0.607617	0.020675	0.346604	0.012169	0.012935	58.625247	
312500	-113.128348	1	2	12	'Z 0 1 1 Z Z Z Z Z 1 1 Z 0 0 Z Z Z 0 Z Z 	0.000000	12.376964	2.054637	2.054637	0.000000	0.000000	0.000000	0.000000	0.000000	2.054637	2.054637	0.000000	12.376964	12.376964	0.000000	0.000000	0.000000	12.376964	0.000000	0.000000	8.499829	8.499829	0.976605	0.000000	0.000476	0.022919	0.000000	83.998937	
315000	-113.906720	1	2	8	'1 0 0 1 1 1 0 1 Z 1 Z Z 0 1 Z Z Z Z 1 Z 	0.168036	14.959924	14.959924	0.168036	0.168036	0.168036	14.959924	0.168036	0.000000	0.168036	0.000000	0.000000	14.959924	0.168036	0.000000	0.000000	0.000000	0.000000	0.168036	0.000000	9.023376	9.023376	0.950748	0.005060	0.000001	0.044191	0.000000	93.733378	
317500	-113.842069	1	3	2	'0 1 1 0 1 1 1 1 1 0 Z Z 1 0 2 2 0 0 0 2 	0.062073	5.967693	5.967693	0.062073	5.967693	5.967693	5.967693	5.967693	5.967693	0.062073	0.000000	0.000000	5.967693	0.062073	1.671114	1.671114	0.062073	0.062073	0.062073	1.671114	4.316119	4.316119	0.331722	0.232433	0.411837	0.023952	0.000057	89.383564	
