Options:
Model:                           MultiState
Tree File Name:                  _tree_caudata_bt.nex
Data File Name:                  _dat_caudata.txt
Log File Name:                   caudata_rjhp_cov_r2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            842965589
Precision:                       64 bits
Cores:                           10
Analysis Type:                   MCMC
Sample Period:                   2500
Iterations:                      30010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   caudata_rjhp_cov_r2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               A,D,P,S,V
Using a covarion model:          True
Normalise Q Matrix:              False
Scale Tree:                      0.001000
Restrictions:
    qAD                          RJ MCMC
    qAP                          RJ MCMC
    qAS                          RJ MCMC
    qAV                          RJ MCMC
    qDA                          RJ MCMC
    qDP                          RJ MCMC
    qDS                          RJ MCMC
    qDV                          RJ MCMC
    qPA                          RJ MCMC
    qPD                          RJ MCMC
    qPS                          RJ MCMC
    qPV                          RJ MCMC
    qSA                          RJ MCMC
    qSD                          RJ MCMC
    qSP                          RJ MCMC
    qSV                          RJ MCMC
    qVA                          RJ MCMC
    qVD                          RJ MCMC
    qVP                          RJ MCMC
    qVS                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
        CVSwichRate - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       546
     Sites:                      1
     States:                     10
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qAD	qAP	qAS	qAV	qDA	qDP	qDS	qDV	qPA	qPD	qPS	qPV	qSA	qSD	qSP	qSV	qVA	qVD	qVP	qVS	Covar On to Off	 Covar Off to On	Root P(A)	Root P(D)	Root P(P)	Root P(S)	Root P(V)	RJRates - Mean	
25402500	-116.529824	1	1	8	'Z 0 0 Z 0 0 0 Z 0 0 Z Z 0 0 0 0 Z Z Z 0 	0.000000	2.978299	2.978299	0.000000	2.978299	2.978299	2.978299	0.000000	2.978299	2.978299	0.000000	0.000000	2.978299	2.978299	2.978299	2.978299	0.000000	0.000000	0.000000	2.978299	11.684192	11.684192	0.414341	0.026001	0.542906	0.016708	0.000044	67.028638	
25405000	-115.969647	1	1	11	'Z 0 0 Z Z Z 0 Z 0 Z Z 0 0 0 Z Z Z Z 0 0 	0.000000	5.261149	5.261149	0.000000	0.000000	0.000000	5.261149	0.000000	5.261149	0.000000	0.000000	5.261149	5.261149	5.261149	0.000000	0.000000	0.000000	0.000000	5.261149	5.261149	15.001456	15.001456	0.737368	0.000031	0.252558	0.005671	0.004372	53.108153	
25407500	-112.567090	1	1	13	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 0 Z Z Z 	0.000000	7.098960	7.098960	0.000000	0.000000	0.000000	7.098960	0.000000	0.000000	0.000000	0.000000	0.000000	7.098960	7.098960	0.000000	7.098960	7.098960	0.000000	0.000000	0.000000	10.894201	10.894201	0.964765	0.000191	0.000000	0.014360	0.020683	61.949315	
25410000	-115.252823	1	1	8	'Z 0 0 Z 0 0 0 Z 0 0 0 Z 0 0 Z 0 Z 0 Z Z 	0.000000	5.291404	5.291404	0.000000	5.291404	5.291404	5.291404	0.000000	5.291404	5.291404	5.291404	0.000000	5.291404	5.291404	0.000000	5.291404	0.000000	5.291404	0.000000	0.000000	4.102324	4.102324	0.353121	0.088160	0.540021	0.017183	0.001516	81.420772	
25412500	-116.999904	1	1	11	'Z 0 0 Z Z 0 0 Z Z Z Z Z 0 0 Z 0 0 Z 0 Z 	0.000000	6.027061	6.027061	0.000000	0.000000	6.027061	6.027061	0.000000	0.000000	0.000000	0.000000	0.000000	6.027061	6.027061	0.000000	6.027061	6.027061	0.000000	6.027061	0.000000	11.695414	11.695414	0.927709	0.001684	0.000000	0.028834	0.041774	89.622615	
25415000	-116.264533	1	1	11	'Z 0 0 Z 0 Z Z 0 Z Z Z Z 0 0 Z 0 Z 0 0 Z 	0.000000	8.342545	8.342545	0.000000	8.342545	0.000000	0.000000	8.342545	0.000000	0.000000	0.000000	0.000000	8.342545	8.342545	0.000000	8.342545	0.000000	8.342545	8.342545	0.000000	5.307486	5.307486	0.868386	0.066388	0.000000	0.058030	0.007197	95.603552	
25417500	-113.289787	1	1	11	'Z 0 0 Z 0 0 0 Z Z Z Z Z 0 Z Z 0 Z Z 0 0 	0.000000	5.461064	5.461064	0.000000	5.461064	5.461064	5.461064	0.000000	0.000000	0.000000	0.000000	0.000000	5.461064	0.000000	0.000000	5.461064	0.000000	0.000000	5.461064	5.461064	3.622130	3.622130	0.000001	0.999999	0.000000	0.000000	0.000000	95.048817	
25420000	-114.469178	1	1	9	'Z 0 0 Z 0 0 0 Z Z 0 Z Z 0 0 Z 0 Z 0 Z 0 	0.000000	6.590373	6.590373	0.000000	6.590373	6.590373	6.590373	0.000000	0.000000	6.590373	0.000000	0.000000	6.590373	6.590373	0.000000	6.590373	0.000000	6.590373	0.000000	6.590373	6.946562	6.946562	0.831680	0.094149	0.028835	0.038931	0.006405	76.196708	
25422500	-114.543416	1	1	11	'Z 0 0 Z 0 0 0 Z Z Z Z Z 0 Z 0 0 Z Z Z 0 	0.000000	7.598538	7.598538	0.000000	7.598538	7.598538	7.598538	0.000000	0.000000	0.000000	0.000000	0.000000	7.598538	0.000000	7.598538	7.598538	0.000000	0.000000	0.000000	7.598538	4.469927	4.469927	0.000001	0.999999	0.000000	0.000000	0.000000	84.496025	
25425000	-112.138170	1	1	12	'Z 0 0 Z 0 Z 0 Z 0 Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	4.631066	4.631066	0.000000	4.631066	0.000000	4.631066	0.000000	4.631066	0.000000	0.000000	0.000000	4.631066	4.631066	0.000000	4.631066	0.000000	0.000000	0.000000	0.000000	4.846510	4.846510	0.606680	0.013536	0.370897	0.008886	0.000000	96.367995	
25427500	-113.154855	1	1	9	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 0 0 0 0 	0.000000	5.574839	5.574839	0.000000	5.574839	0.000000	5.574839	0.000000	0.000000	0.000000	0.000000	0.000000	5.574839	5.574839	0.000000	5.574839	5.574839	5.574839	5.574839	5.574839	3.145079	3.145079	0.756817	0.055515	0.000000	0.072503	0.115165	99.525444	
25430000	-111.218398	1	1	13	'Z 0 0 Z 0 Z 0 Z Z Z Z 0 0 0 Z Z Z Z Z Z 	0.000000	6.751851	6.751851	0.000000	6.751851	0.000000	6.751851	0.000000	0.000000	0.000000	0.000000	6.751851	6.751851	6.751851	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.454690	6.454690	0.924232	0.040283	0.000000	0.035485	0.000000	98.970018	
25432500	-114.148611	1	1	11	'Z 0 0 Z 0 Z 0 0 Z Z Z Z Z 0 0 0 Z 0 Z Z 	0.000000	7.620514	7.620514	0.000000	7.620514	0.000000	7.620514	7.620514	0.000000	0.000000	0.000000	0.000000	0.000000	7.620514	7.620514	7.620514	0.000000	7.620514	0.000000	0.000000	5.001921	5.001921	0.975290	0.022580	0.000000	0.001481	0.000649	91.432359	
25435000	-114.105323	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z Z 0 0 0 Z 0 Z Z 	0.000000	5.134316	5.134316	0.000000	5.134316	0.000000	5.134316	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.134316	5.134316	5.134316	0.000000	5.134316	0.000000	0.000000	12.162641	12.162641	0.984780	0.014657	0.000000	0.000452	0.000112	76.245235	
25437500	-113.613911	1	1	10	'Z 0 0 Z 0 0 0 Z Z 0 Z Z 0 0 Z 0 0 Z Z Z 	0.000000	5.154170	5.154170	0.000000	5.154170	5.154170	5.154170	0.000000	0.000000	5.154170	0.000000	0.000000	5.154170	5.154170	0.000000	5.154170	5.154170	0.000000	0.000000	0.000000	2.990701	2.990701	0.739780	0.148166	0.033282	0.054084	0.024688	92.794389	
25440000	-112.888187	1	1	11	'Z 0 0 Z 0 0 0 Z Z 0 Z Z 0 0 Z 0 Z Z Z Z 	0.000000	4.240610	4.240610	0.000000	4.240610	4.240610	4.240610	0.000000	0.000000	4.240610	0.000000	0.000000	4.240610	4.240610	0.000000	4.240610	0.000000	0.000000	0.000000	0.000000	4.113075	4.113075	0.850521	0.106358	0.019817	0.023304	0.000000	91.420782	
25442500	-114.883780	1	1	13	'Z 0 0 Z 0 Z 0 0 Z Z Z Z Z 0 Z Z 0 Z Z Z 	0.000000	5.507797	5.507797	0.000000	5.507797	0.000000	5.507797	5.507797	0.000000	0.000000	0.000000	0.000000	0.000000	5.507797	0.000000	0.000000	5.507797	0.000000	0.000000	0.000000	5.992199	5.992199	0.942747	0.025627	0.000000	0.000311	0.031314	83.233645	
25445000	-115.385527	1	1	7	'Z 0 0 Z 0 0 0 Z 0 Z Z Z 0 0 Z 0 0 0 0 0 	0.000000	4.090772	4.090772	0.000000	4.090772	4.090772	4.090772	0.000000	4.090772	0.000000	0.000000	0.000000	4.090772	4.090772	0.000000	4.090772	4.090772	4.090772	4.090772	4.090772	3.917668	3.917668	0.401598	0.241096	0.168583	0.054636	0.134088	79.094635	
25447500	-117.530505	1	1	10	'Z 0 0 Z Z Z 0 Z 0 Z 0 Z 0 0 0 0 0 Z Z Z 	0.000000	6.575894	6.575894	0.000000	0.000000	0.000000	6.575894	0.000000	6.575894	0.000000	6.575894	0.000000	6.575894	6.575894	6.575894	6.575894	6.575894	0.000000	0.000000	0.000000	16.885927	16.885927	0.620338	0.000466	0.336272	0.032606	0.010319	63.869375	
25450000	-114.093456	1	1	13	'Z 0 0 Z 0 Z Z Z 0 0 Z Z 0 Z Z 0 Z Z Z Z 	0.000000	7.259943	7.259943	0.000000	7.259943	0.000000	0.000000	0.000000	7.259943	7.259943	0.000000	0.000000	7.259943	0.000000	0.000000	7.259943	0.000000	0.000000	0.000000	0.000000	9.088959	9.088959	0.399367	0.012989	0.580312	0.007332	0.000000	67.958491	
25452500	-112.485883	1	1	11	'Z 0 0 Z 0 Z 0 Z 0 Z Z Z 0 0 Z 0 0 Z Z Z 	0.000000	7.577706	7.577706	0.000000	7.577706	0.000000	7.577706	0.000000	7.577706	0.000000	0.000000	0.000000	7.577706	7.577706	0.000000	7.577706	7.577706	0.000000	0.000000	0.000000	4.094368	4.094368	0.491101	0.047844	0.389915	0.039863	0.031278	78.622548	
25455000	-114.977290	1	1	12	'Z 0 0 Z Z Z Z Z Z Z Z 0 0 0 Z Z Z 0 0 0 	0.000000	12.912210	12.912210	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.912210	12.912210	12.912210	0.000000	0.000000	0.000000	12.912210	12.912210	12.912210	8.889896	8.889896	0.985461	0.000000	0.000218	0.013396	0.000925	89.800920	
25457500	-115.379509	1	1	10	'Z 0 0 Z Z Z 0 Z Z Z Z 0 0 0 Z Z 0 0 0 0 	0.000000	4.003665	4.003665	0.000000	0.000000	0.000000	4.003665	0.000000	0.000000	0.000000	0.000000	4.003665	4.003665	4.003665	0.000000	0.000000	4.003665	4.003665	4.003665	4.003665	8.158510	8.158510	0.962369	0.000025	0.004749	0.007141	0.025717	98.662311	
25460000	-115.666821	1	1	10	'Z 0 0 Z 0 Z 0 Z 0 Z Z 0 0 0 Z Z Z 0 0 Z 	0.000000	7.429908	7.429908	0.000000	7.429908	0.000000	7.429908	0.000000	7.429908	0.000000	0.000000	7.429908	7.429908	7.429908	0.000000	0.000000	0.000000	7.429908	7.429908	0.000000	12.275211	12.275211	0.581248	0.016671	0.369782	0.015926	0.016373	83.803443	
25462500	-112.394084	1	1	11	'Z 0 0 Z 0 Z 0 Z 0 0 Z 0 0 Z Z Z Z 0 Z Z 	0.000000	5.603694	5.603694	0.000000	5.603694	0.000000	5.603694	0.000000	5.603694	5.603694	0.000000	5.603694	5.603694	0.000000	0.000000	0.000000	0.000000	5.603694	0.000000	0.000000	5.023698	5.023698	0.427719	0.012438	0.547825	0.011904	0.000114	87.047876	
25465000	-112.286334	1	1	10	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 0 0 Z Z 0 0 	0.000000	6.164520	6.164520	0.000000	6.164520	0.000000	6.164520	0.000000	0.000000	0.000000	0.000000	0.000000	6.164520	6.164520	6.164520	6.164520	0.000000	0.000000	6.164520	6.164520	6.065910	6.065910	0.881673	0.063112	0.000000	0.052648	0.002566	76.889297	
25467500	-115.019014	1	1	11	'Z 0 0 0 0 Z 0 Z Z Z Z Z 0 0 0 Z 0 Z Z Z 	0.000000	7.395413	7.395413	7.395413	7.395413	0.000000	7.395413	0.000000	0.000000	0.000000	0.000000	0.000000	7.395413	7.395413	7.395413	0.000000	7.395413	0.000000	0.000000	0.000000	6.430032	6.430032	0.875938	0.050685	0.000000	0.054693	0.018684	76.670639	
25470000	-123.684984	1	1	10	'Z 0 0 Z Z 0 Z Z 0 Z Z 0 0 Z Z Z 0 0 0 0 	0.000000	15.722973	15.722973	0.000000	0.000000	15.722973	0.000000	0.000000	15.722973	0.000000	0.000000	15.722973	15.722973	0.000000	0.000000	0.000000	15.722973	15.722973	15.722973	15.722973	6.196667	6.196667	0.316236	0.105737	0.428098	0.040702	0.109228	85.374943	
25472500	-114.348067	1	1	8	'Z 0 0 Z 0 0 0 0 0 0 Z Z 0 Z Z 0 Z 0 Z 0 	0.000000	5.302947	5.302947	0.000000	5.302947	5.302947	5.302947	5.302947	5.302947	5.302947	0.000000	0.000000	5.302947	0.000000	0.000000	5.302947	0.000000	5.302947	0.000000	5.302947	6.405724	6.405724	0.353093	0.043215	0.596608	0.006085	0.000999	97.590746	
25475000	-115.589839	1	1	11	'Z 0 0 Z 0 Z 0 0 Z Z Z Z 0 0 0 Z 0 Z Z Z 	0.000000	13.204618	13.204618	0.000000	13.204618	0.000000	13.204618	13.204618	0.000000	0.000000	0.000000	0.000000	13.204618	13.204618	13.204618	0.000000	13.204618	0.000000	0.000000	0.000000	4.436031	4.436031	0.789981	0.084543	0.000000	0.059318	0.066158	85.885263	
25477500	-112.067376	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 0 Z Z Z 	0.000000	4.325577	4.325577	0.000000	4.325577	0.000000	4.325577	0.000000	0.000000	0.000000	0.000000	0.000000	4.325577	4.325577	0.000000	4.325577	4.325577	0.000000	0.000000	0.000000	4.879410	4.879410	0.946875	0.019809	0.000000	0.017379	0.015937	89.784111	
25480000	-114.917207	1	1	9	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 0 0 0 0 0 0 	0.000000	5.061987	5.061987	0.000000	0.000000	0.000000	5.061987	0.000000	0.000000	0.000000	0.000000	0.000000	5.061987	5.061987	5.061987	5.061987	5.061987	5.061987	5.061987	5.061987	4.941400	4.941400	0.908500	0.000700	0.000000	0.045020	0.045779	64.568510	
25482500	-111.503348	1	1	14	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	8.908608	8.908608	0.000000	0.000000	0.000000	8.908608	0.000000	0.000000	0.000000	0.000000	0.000000	8.908608	8.908608	0.000000	8.908608	0.000000	0.000000	0.000000	0.000000	8.667451	8.667451	0.989843	0.000239	0.000000	0.009917	0.000000	91.254539	
25485000	-113.846781	1	1	12	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 0 0 Z Z 0 Z 	0.000000	4.424660	4.424660	0.000000	0.000000	0.000000	4.424660	0.000000	0.000000	0.000000	0.000000	0.000000	4.424660	4.424660	4.424660	4.424660	0.000000	0.000000	4.424660	0.000000	8.337527	8.337527	0.978675	0.000202	0.000000	0.021124	0.000000	96.153239	
25487500	-110.258675	1	1	13	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	5.882149	5.882149	0.000000	5.882149	0.000000	5.882149	0.000000	0.000000	0.000000	0.000000	0.000000	5.882149	5.882149	0.000000	5.882149	0.000000	0.000000	0.000000	0.000000	6.766132	6.766132	0.956216	0.027261	0.000000	0.016523	0.000000	97.633598	
25490000	-116.319855	1	1	10	'Z 0 0 Z Z Z 0 Z 0 0 0 Z 0 0 0 0 Z Z Z Z 	0.000000	6.716987	6.716987	0.000000	0.000000	0.000000	6.716987	0.000000	6.716987	6.716987	6.716987	0.000000	6.716987	6.716987	6.716987	6.716987	0.000000	0.000000	0.000000	0.000000	7.550316	7.550316	0.608409	0.000667	0.359859	0.031065	0.000000	96.611708	
25492500	-113.594654	1	1	12	'Z 0 0 Z Z Z 0 Z 0 Z Z Z 0 0 0 0 Z Z Z Z 	0.000000	7.294267	7.294267	0.000000	0.000000	0.000000	7.294267	0.000000	7.294267	0.000000	0.000000	0.000000	7.294267	7.294267	7.294267	7.294267	0.000000	0.000000	0.000000	0.000000	8.932756	8.932756	0.692748	0.000758	0.274494	0.032001	0.000000	74.070816	
25495000	-114.402541	1	1	12	'Z 0 0 Z Z Z 0 Z 0 Z Z Z 0 0 Z 0 Z Z Z 0 	0.000000	6.798933	6.798933	0.000000	0.000000	0.000000	6.798933	0.000000	6.798933	0.000000	0.000000	0.000000	6.798933	6.798933	0.000000	6.798933	0.000000	0.000000	0.000000	6.798933	3.823657	3.823657	0.510888	0.000154	0.478467	0.010336	0.000154	60.420541	
25497500	-114.763981	1	1	10	'Z 0 0 Z 0 Z 0 Z 0 Z 0 Z 0 0 Z 0 0 Z Z Z 	0.000000	6.180621	6.180621	0.000000	6.180621	0.000000	6.180621	0.000000	6.180621	0.000000	6.180621	0.000000	6.180621	6.180621	0.000000	6.180621	6.180621	0.000000	0.000000	0.000000	9.998490	9.998490	0.510786	0.011857	0.455689	0.011108	0.010559	53.367262	
25500000	-113.534351	1	1	11	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z 0 0 	0.000000	4.402796	4.402796	0.000000	4.402796	0.000000	4.402796	0.000000	0.000000	0.000000	0.000000	0.000000	4.402796	4.402796	0.000000	4.402796	0.000000	0.000000	4.402796	4.402796	11.282186	11.282186	0.978575	0.010387	0.000000	0.010739	0.000299	35.358444	
25502500	-111.823911	1	1	12	'Z 0 0 Z 0 0 0 Z Z 0 Z Z 0 Z Z 0 Z Z Z Z 	0.000000	7.796277	7.796277	0.000000	7.796277	7.796277	7.796277	0.000000	0.000000	7.796277	0.000000	0.000000	7.796277	0.000000	0.000000	7.796277	0.000000	0.000000	0.000000	0.000000	4.433993	4.433993	0.791614	0.126021	0.059382	0.022982	0.000000	16.291508	
25505000	-114.042787	1	1	10	'Z 0 0 Z 0 0 0 Z Z 0 Z 0 0 0 Z Z 0 Z Z Z 	0.000000	5.963579	5.963579	0.000000	5.963579	5.963579	5.963579	0.000000	0.000000	5.963579	0.000000	5.963579	5.963579	5.963579	0.000000	0.000000	5.963579	0.000000	0.000000	0.000000	6.722592	6.722592	0.756933	0.102500	0.075674	0.044685	0.020207	47.589310	
25507500	-114.116223	1	1	10	'Z 0 0 Z 0 Z 0 Z 0 0 Z 0 0 0 Z 0 Z Z Z Z 	0.000000	5.467914	5.467914	0.000000	5.467914	0.000000	5.467914	0.000000	5.467914	5.467914	0.000000	5.467914	5.467914	5.467914	0.000000	5.467914	0.000000	0.000000	0.000000	0.000000	9.889926	9.889926	0.519584	0.008405	0.465822	0.006189	0.000000	19.309913	
25510000	-113.086196	1	2	13	'Z 0 0 Z Z Z 1 Z Z Z Z Z 0 0 Z 0 1 Z Z Z 	0.000000	7.685675	7.685675	0.000000	0.000000	0.000000	9.244791	0.000000	0.000000	0.000000	0.000000	0.000000	7.685675	7.685675	0.000000	7.685675	9.244791	0.000000	0.000000	0.000000	10.469162	10.469162	0.944486	0.000448	0.000000	0.018208	0.036858	7.072940	
25512500	-112.735445	1	1	11	'Z 0 0 Z 0 Z 0 Z 0 Z Z Z 0 0 0 0 Z Z Z Z 	0.000000	6.673364	6.673364	0.000000	6.673364	0.000000	6.673364	0.000000	6.673364	0.000000	0.000000	0.000000	6.673364	6.673364	6.673364	6.673364	0.000000	0.000000	0.000000	0.000000	9.090941	9.090941	0.669713	0.035192	0.249852	0.045243	0.000000	16.902084	
25515000	-112.955924	1	1	12	'Z 0 0 Z 0 Z 0 Z 0 Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	10.846175	10.846175	0.000000	10.846175	0.000000	10.846175	0.000000	10.846175	0.000000	0.000000	0.000000	10.846175	10.846175	0.000000	10.846175	0.000000	0.000000	0.000000	0.000000	3.746228	3.746228	0.489837	0.060037	0.419697	0.030429	0.000000	13.875085	
25517500	-115.406894	1	2	7	'Z 0 0 1 Z 1 0 1 Z Z 1 1 0 0 1 1 1 Z Z Z 	0.000000	16.172974	16.172974	1.812368	0.000000	1.812368	16.172974	1.812368	0.000000	0.000000	1.812368	1.812368	16.172974	16.172974	1.812368	1.812368	1.812368	0.000000	0.000000	0.000000	8.364246	8.364246	0.977097	0.002706	0.000364	0.019545	0.000288	11.508842	
25520000	-112.069567	1	2	6	'1 0 0 1 Z Z 0 1 1 1 Z Z 0 Z 1 1 Z 1 1 1 	0.338003	8.081528	8.081528	0.338003	0.000000	0.000000	8.081528	0.338003	0.338003	0.338003	0.000000	0.000000	8.081528	0.000000	0.338003	0.338003	0.000000	0.338003	0.338003	0.338003	9.765739	9.765739	0.971639	0.000550	0.000922	0.026888	0.000002	25.002991	
25522500	-111.564848	1	2	6	'0 1 1 0 0 0 0 0 Z Z 0 Z 1 0 0 0 0 Z Z Z 	0.582437	7.290083	7.290083	0.582437	0.582437	0.582437	0.582437	0.582437	0.000000	0.000000	0.582437	0.000000	7.290083	0.582437	0.582437	0.582437	0.582437	0.000000	0.000000	0.000000	11.511819	11.511819	0.979118	0.000132	0.000061	0.020631	0.000058	19.384697	
25525000	-115.820372	1	2	7	'0 1 1 0 0 0 Z Z Z Z Z 0 1 Z 0 0 1 Z 1 0 	1.179191	9.579777	9.579777	1.179191	1.179191	1.179191	0.000000	0.000000	0.000000	0.000000	0.000000	1.179191	9.579777	0.000000	1.179191	1.179191	9.579777	0.000000	9.579777	1.179191	3.719146	3.719146	0.878123	0.000618	0.000375	0.057226	0.063658	10.181881	
25527500	-115.602446	1	1	10	'Z 0 0 Z Z Z 0 Z 0 Z Z 0 0 0 Z Z 0 Z 0 0 	0.000000	4.788317	4.788317	0.000000	0.000000	0.000000	4.788317	0.000000	4.788317	0.000000	0.000000	4.788317	4.788317	4.788317	0.000000	0.000000	4.788317	0.000000	4.788317	4.788317	5.078067	5.078067	0.528617	0.000044	0.403793	0.007450	0.060097	13.834575	
25530000	-117.734130	1	1	11	'Z 0 0 Z Z Z Z Z 0 Z Z 0 0 0 Z Z Z 0 0 0 	0.000000	5.767931	5.767931	0.000000	0.000000	0.000000	0.000000	0.000000	5.767931	0.000000	0.000000	5.767931	5.767931	5.767931	0.000000	0.000000	0.000000	5.767931	5.767931	5.767931	3.150323	3.150323	0.601560	0.000000	0.374026	0.014577	0.009837	61.316747	
25532500	-115.244160	1	1	9	'Z 0 0 Z 0 Z 0 0 Z Z Z 0 0 0 Z Z Z 0 0 0 	0.000000	8.578220	8.578220	0.000000	8.578220	0.000000	8.578220	8.578220	0.000000	0.000000	0.000000	8.578220	8.578220	8.578220	0.000000	0.000000	0.000000	8.578220	8.578220	8.578220	3.996005	3.996005	0.795587	0.085093	0.005575	0.085567	0.028178	74.953366	
25535000	-114.797051	1	1	11	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 0 0 Z 0 	0.000000	15.014023	15.014023	0.000000	0.000000	0.000000	15.014023	0.000000	0.000000	0.000000	0.000000	0.000000	15.014023	15.014023	0.000000	15.014023	15.014023	15.014023	0.000000	15.014023	5.068812	5.068812	0.958677	0.002201	0.000000	0.019560	0.019562	65.352507	
25537500	-112.861042	1	1	11	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 0 Z Z 0 	0.000000	6.645717	6.645717	0.000000	6.645717	0.000000	6.645717	0.000000	0.000000	0.000000	0.000000	0.000000	6.645717	6.645717	0.000000	6.645717	6.645717	0.000000	0.000000	6.645717	10.472111	10.472111	0.933466	0.024466	0.000000	0.021791	0.020277	68.573864	
25540000	-112.762897	1	1	11	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 0 Z 0 Z 	0.000000	6.760908	6.760908	0.000000	6.760908	0.000000	6.760908	0.000000	0.000000	0.000000	0.000000	0.000000	6.760908	6.760908	0.000000	6.760908	6.760908	0.000000	6.760908	0.000000	10.649421	10.649421	0.890876	0.028408	0.000000	0.034421	0.046295	91.217445	
25542500	-111.946380	1	1	12	'Z 0 0 Z 0 Z 0 Z 0 Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	6.904842	6.904842	0.000000	6.904842	0.000000	6.904842	0.000000	6.904842	0.000000	0.000000	0.000000	6.904842	6.904842	0.000000	6.904842	0.000000	0.000000	0.000000	0.000000	8.404312	8.404312	0.617706	0.019337	0.351180	0.011776	0.000000	97.262565	
25545000	-111.302198	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z 0 Z 	0.000000	5.844556	5.844556	0.000000	5.844556	0.000000	5.844556	0.000000	0.000000	0.000000	0.000000	0.000000	5.844556	5.844556	0.000000	5.844556	0.000000	0.000000	5.844556	0.000000	3.634916	3.634916	0.886759	0.062166	0.000000	0.051076	0.000000	86.239223	
25547500	-116.373198	1	1	10	'Z 0 0 Z 0 Z 0 0 Z Z Z Z 0 0 Z 0 0 Z Z 0 	0.000000	3.440257	3.440257	0.000000	3.440257	0.000000	3.440257	3.440257	0.000000	0.000000	0.000000	0.000000	3.440257	3.440257	0.000000	3.440257	3.440257	0.000000	0.000000	3.440257	9.604178	9.604178	0.981685	0.006368	0.000000	0.006037	0.005909	92.556176	
25550000	-114.732425	1	1	11	'Z 0 0 0 0 0 0 Z 0 0 Z Z 0 Z Z Z Z Z Z Z 	0.000000	5.802823	5.802823	5.802823	5.802823	5.802823	5.802823	0.000000	5.802823	5.802823	0.000000	0.000000	5.802823	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.871446	4.871446	0.262221	0.081076	0.650489	0.006214	0.000000	82.337533	
25552500	-112.947849	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z Z 0 0 0 Z 0 Z Z 	0.000000	6.810456	6.810456	0.000000	6.810456	0.000000	6.810456	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.810456	6.810456	6.810456	0.000000	6.810456	0.000000	0.000000	8.915654	8.915654	0.970567	0.027527	0.000000	0.001387	0.000519	98.009911	
25555000	-112.704810	1	1	9	'Z 0 0 Z 0 0 0 Z Z Z Z Z 0 0 Z 0 0 0 Z 0 	0.000000	6.751383	6.751383	0.000000	6.751383	6.751383	6.751383	0.000000	0.000000	0.000000	0.000000	0.000000	6.751383	6.751383	0.000000	6.751383	6.751383	6.751383	0.000000	6.751383	3.972731	3.972731	0.532102	0.206875	0.000000	0.128019	0.133004	98.645908	
25557500	-117.674921	1	1	11	'Z 0 0 Z Z Z 0 0 0 Z Z 0 0 0 0 Z Z Z Z Z 	0.000000	4.822551	4.822551	0.000000	0.000000	0.000000	4.822551	4.822551	4.822551	0.000000	0.000000	4.822551	4.822551	4.822551	4.822551	0.000000	0.000000	0.000000	0.000000	0.000000	7.188583	7.188583	0.784942	0.000400	0.168364	0.046294	0.000000	88.017890	
