Options:
Model:                           MultiState
Tree File Name:                  _tree_caudata_bt.nex
Data File Name:                  _dat_caudata.txt
Log File Name:                   caudata_rjhp_cov_r3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2822677083
Precision:                       64 bits
Cores:                           10
Analysis Type:                   MCMC
Sample Period:                   2500
Iterations:                      30010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   caudata_rjhp_cov_r3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               A,D,P,S,V
Using a covarion model:          True
Normalise Q Matrix:              False
Scale Tree:                      0.001000
Restrictions:
    qAD                          RJ MCMC
    qAP                          RJ MCMC
    qAS                          RJ MCMC
    qAV                          RJ MCMC
    qDA                          RJ MCMC
    qDP                          RJ MCMC
    qDS                          RJ MCMC
    qDV                          RJ MCMC
    qPA                          RJ MCMC
    qPD                          RJ MCMC
    qPS                          RJ MCMC
    qPV                          RJ MCMC
    qSA                          RJ MCMC
    qSD                          RJ MCMC
    qSP                          RJ MCMC
    qSV                          RJ MCMC
    qVA                          RJ MCMC
    qVD                          RJ MCMC
    qVP                          RJ MCMC
    qVS                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
        CVSwichRate - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       546
     Sites:                      1
     States:                     10
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qAD	qAP	qAS	qAV	qDA	qDP	qDS	qDV	qPA	qPD	qPS	qPV	qSA	qSD	qSP	qSV	qVA	qVD	qVP	qVS	Covar On to Off	 Covar Off to On	Root P(A)	Root P(D)	Root P(P)	Root P(S)	Root P(V)	RJRates - Mean	
21865000	-112.599512	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z Z 0 0 0 Z 0 Z Z 	0.000000	5.351099	5.351099	0.000000	5.351099	0.000000	5.351099	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.351099	5.351099	5.351099	0.000000	5.351099	0.000000	0.000000	4.552020	4.552020	0.957823	0.039988	0.000000	0.001689	0.000501	53.797061	
21867500	-112.185203	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z Z 0 	0.000000	4.501410	4.501410	0.000000	4.501410	0.000000	4.501410	0.000000	0.000000	0.000000	0.000000	0.000000	4.501410	4.501410	0.000000	4.501410	0.000000	0.000000	0.000000	4.501410	8.013365	8.013365	0.976770	0.013521	0.000000	0.009663	0.000046	46.800351	
21870000	-116.045152	1	1	10	'Z 0 0 Z Z Z 0 Z 0 Z Z Z 0 0 0 0 0 0 Z Z 	0.000000	9.002452	9.002452	0.000000	0.000000	0.000000	9.002452	0.000000	9.002452	0.000000	0.000000	0.000000	9.002452	9.002452	9.002452	9.002452	9.002452	9.002452	0.000000	0.000000	4.846281	4.846281	0.586934	0.003559	0.313134	0.068251	0.028123	31.102436	
21872500	-121.063096	1	1	11	'Z 0 0 Z Z 0 0 Z 0 0 Z Z 0 Z Z 0 0 Z Z Z 	0.000000	11.284041	11.284041	0.000000	0.000000	11.284041	11.284041	0.000000	11.284041	11.284041	0.000000	0.000000	11.284041	0.000000	0.000000	11.284041	11.284041	0.000000	0.000000	0.000000	11.635631	11.635631	0.481984	0.038154	0.421364	0.029179	0.029319	34.706997	
21875000	-116.930373	1	1	8	'Z 0 0 0 0 0 0 0 Z Z Z Z 0 0 Z Z 0 0 0 Z 	0.000000	4.608141	4.608141	4.608141	4.608141	4.608141	4.608141	4.608141	0.000000	0.000000	0.000000	0.000000	4.608141	4.608141	0.000000	0.000000	4.608141	4.608141	4.608141	0.000000	8.397808	8.397808	0.848062	0.072498	0.000000	0.022207	0.057233	6.858975	
21877500	-116.471203	1	1	11	'Z 0 0 Z 0 Z 0 0 0 0 Z Z Z Z Z Z 0 0 Z Z 	0.000000	9.761929	9.761929	0.000000	9.761929	0.000000	9.761929	9.761929	9.761929	9.761929	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.761929	9.761929	0.000000	0.000000	4.271765	4.271765	0.251048	0.012177	0.714917	0.000000	0.021859	8.150835	
21880000	-120.097285	1	1	12	'Z 0 0 Z 0 Z Z 0 0 0 Z Z Z Z Z Z 0 0 Z Z 	0.000000	11.356907	11.356907	0.000000	11.356907	0.000000	0.000000	11.356907	11.356907	11.356907	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.356907	11.356907	0.000000	0.000000	7.294931	7.294931	0.259008	0.022064	0.697018	0.000000	0.021910	26.417323	
21882500	-119.366776	1	1	11	'Z 0 0 Z 0 Z Z Z 0 0 0 0 Z Z Z Z 0 0 Z Z 	0.000000	5.499525	5.499525	0.000000	5.499525	0.000000	0.000000	0.000000	5.499525	5.499525	5.499525	5.499525	0.000000	0.000000	0.000000	0.000000	5.499525	5.499525	0.000000	0.000000	12.769848	12.769848	0.456775	0.006610	0.530039	0.000000	0.006576	9.492621	
21885000	-112.447478	1	2	10	'Z 0 0 Z 1 Z 1 Z Z 1 Z Z Z 0 1 1 1 Z Z 1 	0.000000	14.210005	14.210005	0.000000	0.613360	0.000000	0.613360	0.000000	0.000000	0.613360	0.000000	0.000000	0.000000	14.210005	0.613360	0.613360	0.613360	0.000000	0.000000	0.613360	9.756470	9.756470	0.999948	0.000025	0.000000	0.000001	0.000025	16.983615	
21887500	-110.110732	1	2	11	'Z 0 0 1 1 Z 1 Z 1 1 Z Z Z Z Z Z 0 1 Z Z 	0.000000	7.002929	7.002929	0.867796	0.867796	0.000000	0.867796	0.000000	0.867796	0.867796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.002929	0.867796	0.000000	0.000000	5.616628	5.616628	0.953432	0.000200	0.016736	0.000000	0.029633	18.957062	
21890000	-116.126432	1	2	3	'0 0 0 1 0 0 0 1 Z 1 1 1 1 1 1 Z 0 1 1 Z 	7.424606	7.424606	7.424606	0.502075	7.424606	7.424606	7.424606	0.502075	0.000000	0.502075	0.502075	0.502075	0.502075	0.502075	0.502075	0.000000	7.424606	0.502075	0.502075	0.000000	6.174363	6.174363	0.960914	0.020122	0.000149	0.000083	0.018732	7.265823	
21892500	-121.172425	1	1	4	'Z 0 0 Z 0 0 0 Z 0 0 0 0 0 0 Z 0 0 0 0 0 	0.000000	1.707086	1.707086	0.000000	1.707086	1.707086	1.707086	0.000000	1.707086	1.707086	1.707086	1.707086	1.707086	1.707086	0.000000	1.707086	1.707086	1.707086	1.707086	1.707086	6.474603	6.474603	0.364144	0.011907	0.613165	0.001276	0.009509	3.427487	
21895000	-112.795220	1	1	11	'Z 0 0 Z 0 Z 0 Z Z Z Z 0 0 0 0 Z Z Z 0 Z 	0.000000	5.779561	5.779561	0.000000	5.779561	0.000000	5.779561	0.000000	0.000000	0.000000	0.000000	5.779561	5.779561	5.779561	5.779561	0.000000	0.000000	0.000000	5.779561	0.000000	8.850622	8.850622	0.908025	0.039248	0.000000	0.052728	0.000000	23.086093	
21897500	-116.125754	1	1	7	'Z 0 0 Z 0 0 0 Z 0 Z Z 0 0 0 0 0 0 Z 0 Z 	0.000000	5.616268	5.616268	0.000000	5.616268	5.616268	5.616268	0.000000	5.616268	0.000000	0.000000	5.616268	5.616268	5.616268	5.616268	5.616268	5.616268	0.000000	5.616268	0.000000	7.003128	7.003128	0.491674	0.202118	0.150520	0.109832	0.045855	9.647251	
21900000	-116.666696	1	1	10	'Z 0 0 Z Z Z 0 Z Z Z Z 0 0 0 Z 0 Z 0 0 0 	0.000000	7.353465	7.353465	0.000000	0.000000	0.000000	7.353465	0.000000	0.000000	0.000000	0.000000	7.353465	7.353465	7.353465	0.000000	7.353465	0.000000	7.353465	7.353465	7.353465	13.922411	13.922411	0.985824	0.000210	0.000065	0.013287	0.000614	11.324347	
21902500	-116.768661	1	1	8	'Z 0 0 Z 0 Z 0 Z 0 0 0 0 0 Z Z 0 Z Z 0 0 	0.000000	4.087266	4.087266	0.000000	4.087266	0.000000	4.087266	0.000000	4.087266	4.087266	4.087266	4.087266	4.087266	0.000000	0.000000	4.087266	0.000000	0.000000	4.087266	4.087266	14.861891	14.861891	0.514471	0.003756	0.472902	0.004759	0.004112	2.727220	
21905000	-112.920109	1	1	13	'Z 0 0 Z 0 0 0 Z Z 0 Z Z Z Z Z 0 Z Z Z Z 	0.000000	4.981736	4.981736	0.000000	4.981736	4.981736	4.981736	0.000000	0.000000	4.981736	0.000000	0.000000	0.000000	0.000000	0.000000	4.981736	0.000000	0.000000	0.000000	0.000000	7.960745	7.960745	0.924954	0.059330	0.015716	0.000000	0.000000	14.994937	
21907500	-112.290278	1	1	11	'Z 0 0 Z 0 0 0 Z Z Z Z Z 0 0 Z 0 Z Z Z 0 	0.000000	8.438323	8.438323	0.000000	8.438323	8.438323	8.438323	0.000000	0.000000	0.000000	0.000000	0.000000	8.438323	8.438323	0.000000	8.438323	0.000000	0.000000	0.000000	8.438323	4.545381	4.545381	0.769649	0.155654	0.000000	0.071782	0.002916	4.409128	
21910000	-107.393764	1	2	9	'Z 0 0 1 Z Z 1 Z 1 Z Z Z 0 0 1 1 1 Z 0 Z 	0.000000	6.487766	6.487766	0.605983	0.000000	0.000000	0.605983	0.000000	0.605983	0.000000	0.000000	0.000000	6.487766	6.487766	0.605983	0.605983	0.605983	0.000000	6.487766	0.000000	6.495418	6.495418	0.977542	0.000002	0.003672	0.017472	0.001313	3.589409	
21912500	-121.434858	1	1	7	'Z 0 0 Z 0 Z Z Z 0 0 Z 0 0 0 Z 0 0 0 0 0 	0.000000	12.996515	12.996515	0.000000	12.996515	0.000000	0.000000	0.000000	12.996515	12.996515	0.000000	12.996515	12.996515	12.996515	0.000000	12.996515	12.996515	12.996515	12.996515	12.996515	5.239437	5.239437	0.250372	0.031491	0.610854	0.042148	0.065135	6.892746	
21915000	-117.625865	1	1	14	'0 0 0 Z Z Z 0 Z Z Z Z Z 0 Z Z 0 Z Z Z Z 	5.390417	5.390417	5.390417	0.000000	0.000000	0.000000	5.390417	0.000000	0.000000	0.000000	0.000000	0.000000	5.390417	0.000000	0.000000	5.390417	0.000000	0.000000	0.000000	0.000000	12.121476	12.121476	0.993871	0.000039	0.000000	0.006090	0.000000	1.786865	
21917500	-119.526794	1	1	6	'Z 0 0 0 0 Z 0 Z 0 0 0 0 Z 0 0 Z 0 Z 0 0 	0.000000	3.238197	3.238197	3.238197	3.238197	0.000000	3.238197	0.000000	3.238197	3.238197	3.238197	3.238197	0.000000	3.238197	3.238197	0.000000	3.238197	0.000000	3.238197	3.238197	10.321342	10.321342	0.556503	0.003538	0.415257	0.002725	0.021977	13.829695	
21920000	-115.630785	1	1	11	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 0 Z 0 0 Z Z 	0.000000	6.441753	6.441753	0.000000	6.441753	0.000000	6.441753	0.000000	0.000000	0.000000	0.000000	0.000000	6.441753	6.441753	6.441753	0.000000	6.441753	6.441753	0.000000	0.000000	2.888895	2.888895	0.000009	0.000002	0.000000	0.000002	0.999987	18.259391	
21922500	-113.666835	1	1	12	'Z 0 0 Z 0 Z 0 0 Z Z Z Z 0 0 0 Z Z Z Z Z 	0.000000	11.752545	11.752545	0.000000	11.752545	0.000000	11.752545	11.752545	0.000000	0.000000	0.000000	0.000000	11.752545	11.752545	11.752545	0.000000	0.000000	0.000000	0.000000	0.000000	5.535443	5.535443	0.930082	0.028595	0.000000	0.041323	0.000000	14.952735	
21925000	-116.421388	1	1	9	'Z 0 0 Z 0 0 0 0 Z Z Z Z 0 Z Z 0 0 Z 0 0 	0.000000	6.248130	6.248130	0.000000	6.248130	6.248130	6.248130	6.248130	0.000000	0.000000	0.000000	0.000000	6.248130	0.000000	0.000000	6.248130	6.248130	0.000000	6.248130	6.248130	1.609412	1.609412	0.000000	0.999999	0.000000	0.000000	0.000000	6.256891	
21927500	-119.187609	1	1	13	'Z 0 0 0 Z Z 0 Z Z Z 0 Z 0 0 Z Z Z Z Z Z 	0.000000	8.827369	8.827369	8.827369	0.000000	0.000000	8.827369	0.000000	0.000000	0.000000	8.827369	0.000000	8.827369	8.827369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.776757	4.776757	0.979089	0.000364	0.009554	0.010993	0.000000	4.752141	
21930000	-113.992686	1	1	11	'Z 0 0 Z 0 0 0 Z Z 0 Z 0 0 0 Z Z Z Z Z Z 	0.000000	3.970604	3.970604	0.000000	3.970604	3.970604	3.970604	0.000000	0.000000	3.970604	0.000000	3.970604	3.970604	3.970604	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.821658	5.821658	0.874599	0.089480	0.011251	0.024670	0.000000	11.548620	
21932500	-115.195588	1	1	11	'Z 0 0 Z Z Z 0 Z 0 0 Z Z 0 0 Z 0 Z Z Z 0 	0.000000	5.862143	5.862143	0.000000	0.000000	0.000000	5.862143	0.000000	5.862143	5.862143	0.000000	0.000000	5.862143	5.862143	0.000000	5.862143	0.000000	0.000000	0.000000	5.862143	15.209585	15.209585	0.527978	0.000028	0.467911	0.004055	0.000028	21.532972	
21935000	-119.495868	1	2	4	'0 1 1 1 1 0 1 Z Z Z 0 1 1 1 1 1 0 Z 1 0 	1.344422	3.532033	3.532033	3.532033	3.532033	1.344422	3.532033	0.000000	0.000000	0.000000	1.344422	3.532033	3.532033	3.532033	3.532033	3.532033	1.344422	0.000000	3.532033	1.344422	9.571194	9.571194	0.959596	0.017423	0.000744	0.018602	0.003636	22.409644	
21937500	-116.602650	1	1	10	'0 0 0 Z 0 Z 0 Z Z Z Z Z 0 Z 0 0 Z Z 0 0 	5.198926	5.198926	5.198926	0.000000	5.198926	0.000000	5.198926	0.000000	0.000000	0.000000	0.000000	0.000000	5.198926	0.000000	5.198926	5.198926	0.000000	0.000000	5.198926	5.198926	9.959493	9.959493	0.960605	0.016528	0.000000	0.022312	0.000556	24.234688	
21940000	-115.495954	1	1	10	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 0 0 0 Z 0 0 	0.000000	3.711734	3.711734	0.000000	0.000000	0.000000	3.711734	0.000000	0.000000	0.000000	0.000000	0.000000	3.711734	3.711734	3.711734	3.711734	3.711734	0.000000	3.711734	3.711734	7.384689	7.384689	0.940029	0.000173	0.000000	0.027091	0.032706	5.242895	
21942500	-114.295922	1	1	9	'Z 0 0 Z 0 Z 0 Z Z Z Z 0 0 0 Z Z 0 0 0 0 	0.000000	7.118748	7.118748	0.000000	7.118748	0.000000	7.118748	0.000000	0.000000	0.000000	0.000000	7.118748	7.118748	7.118748	0.000000	0.000000	7.118748	7.118748	7.118748	7.118748	3.011991	3.011991	0.680413	0.071924	0.056253	0.063802	0.127608	10.499954	
21945000	-117.433765	1	1	10	'Z 0 0 Z 0 0 0 Z Z Z 0 Z 0 Z 0 0 Z 0 Z Z 	0.000000	8.729344	8.729344	0.000000	8.729344	8.729344	8.729344	0.000000	0.000000	0.000000	8.729344	0.000000	8.729344	0.000000	8.729344	8.729344	0.000000	8.729344	0.000000	0.000000	6.731719	6.731719	0.641896	0.270522	0.012553	0.050743	0.024286	4.707923	
21947500	-114.090801	1	2	10	'Z 0 0 Z 1 1 0 1 Z Z Z Z 0 0 Z 1 Z Z Z 1 	0.000000	4.578475	4.578475	0.000000	1.456754	1.456754	4.578475	1.456754	0.000000	0.000000	0.000000	0.000000	4.578475	4.578475	0.000000	1.456754	0.000000	0.000000	0.000000	1.456754	10.851311	10.851311	0.987688	0.002908	0.000000	0.009399	0.000004	2.608089	
21950000	-114.020116	1	1	11	'Z 0 0 Z 0 0 0 Z 0 0 Z Z 0 Z Z 0 Z Z Z Z 	0.000000	3.832146	3.832146	0.000000	3.832146	3.832146	3.832146	0.000000	3.832146	3.832146	0.000000	0.000000	3.832146	0.000000	0.000000	3.832146	0.000000	0.000000	0.000000	0.000000	11.960060	11.960060	0.358918	0.032892	0.606278	0.001912	0.000000	7.475366	
21952500	-117.202364	1	1	9	'Z 0 0 Z Z Z 0 Z 0 Z 0 Z 0 0 0 0 0 Z Z 0 	0.000000	4.495874	4.495874	0.000000	0.000000	0.000000	4.495874	0.000000	4.495874	0.000000	4.495874	0.000000	4.495874	4.495874	4.495874	4.495874	4.495874	0.000000	0.000000	4.495874	15.993108	15.993108	0.611067	0.000133	0.359512	0.022116	0.007172	3.409485	
21955000	-115.928764	1	1	8	'Z 0 0 Z 0 0 0 0 Z Z Z Z 0 0 0 0 0 Z Z 0 	0.000000	4.267752	4.267752	0.000000	4.267752	4.267752	4.267752	4.267752	0.000000	0.000000	0.000000	0.000000	4.267752	4.267752	4.267752	4.267752	4.267752	0.000000	0.000000	4.267752	7.841985	7.841985	0.812363	0.109367	0.000000	0.059801	0.018469	39.204469	
21957500	-113.629013	1	1	13	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 Z Z 0 Z 	0.000000	7.844764	7.844764	0.000000	0.000000	0.000000	7.844764	0.000000	0.000000	0.000000	0.000000	0.000000	7.844764	7.844764	0.000000	7.844764	0.000000	0.000000	7.844764	0.000000	13.380969	13.380969	0.984375	0.000305	0.000000	0.015320	0.000000	28.968829	
21960000	-114.620563	1	2	7	'1 0 0 1 1 Z 1 Z Z 1 Z Z 0 0 Z 1 1 1 Z 0 	1.526981	9.352164	9.352164	1.526981	1.526981	0.000000	1.526981	0.000000	0.000000	1.526981	0.000000	0.000000	9.352164	9.352164	0.000000	1.526981	1.526981	1.526981	0.000000	9.352164	20.042008	20.042008	0.982605	0.000518	0.000013	0.015457	0.001407	8.095625	
21962500	-111.660494	1	2	5	'1 0 0 1 1 Z 1 1 0 Z Z Z 0 0 1 Z 0 1 1 1 	0.614197	10.522047	10.522047	0.614197	0.614197	0.000000	0.614197	0.614197	10.522047	0.000000	0.000000	0.000000	10.522047	10.522047	0.614197	0.000000	10.522047	0.614197	0.614197	0.614197	8.928708	8.928708	0.608358	0.000097	0.344171	0.015563	0.031810	26.217869	
21965000	-108.687849	1	2	1	'1 0 0 1 1 Z 1 1 1 1 1 1 0 0 1 1 1 1 1 1 	0.426085	11.410844	11.410844	0.426085	0.426085	0.000000	0.426085	0.426085	0.426085	0.426085	0.426085	0.426085	11.410844	11.410844	0.426085	0.426085	0.426085	0.426085	0.426085	0.426085	9.007222	9.007222	0.984618	0.000028	0.000689	0.014625	0.000040	10.594793	
21967500	-109.360019	1	2	5	'Z 0 0 1 1 Z 1 Z 0 1 1 Z 0 0 1 1 1 1 1 Z 	0.000000	7.804920	7.804920	0.863990	0.863990	0.000000	0.863990	0.000000	7.804920	0.863990	0.863990	0.000000	7.804920	7.804920	0.863990	0.863990	0.863990	0.863990	0.863990	0.000000	11.349402	11.349402	0.558199	0.000129	0.428868	0.012279	0.000525	2.615351	
21970000	-113.433930	1	2	5	'0 1 1 0 0 Z 0 0 1 Z Z 0 1 1 Z Z 0 0 1 0 	0.835579	7.233281	7.233281	0.835579	0.835579	0.000000	0.835579	0.835579	7.233281	0.000000	0.000000	0.835579	7.233281	7.233281	0.000000	0.000000	0.835579	0.835579	7.233281	0.835579	17.143736	17.143736	0.629477	0.000153	0.348900	0.007743	0.013727	15.450782	
21972500	-114.891438	1	1	8	'Z 0 0 Z 0 0 0 Z Z 0 Z 0 0 Z Z 0 0 Z 0 0 	0.000000	5.212947	5.212947	0.000000	5.212947	5.212947	5.212947	0.000000	0.000000	5.212947	0.000000	5.212947	5.212947	0.000000	0.000000	5.212947	5.212947	0.000000	5.212947	5.212947	5.166064	5.166064	0.704203	0.118637	0.078314	0.030541	0.068305	16.211686	
21975000	-114.840412	1	1	11	'Z 0 0 Z Z Z Z Z Z Z Z 0 0 0 Z Z 0 0 0 0 	0.000000	8.107087	8.107087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.107087	8.107087	8.107087	0.000000	0.000000	8.107087	8.107087	8.107087	8.107087	5.174003	5.174003	0.938068	0.000000	0.010120	0.019891	0.031921	24.653144	
21977500	-115.131412	1	1	10	'Z 0 0 Z 0 Z 0 0 Z Z Z Z 0 0 0 Z Z 0 0 Z 	0.000000	5.462581	5.462581	0.000000	5.462581	0.000000	5.462581	5.462581	0.000000	0.000000	0.000000	0.000000	5.462581	5.462581	5.462581	0.000000	0.000000	5.462581	5.462581	0.000000	6.706412	6.706412	0.871355	0.052281	0.000000	0.073582	0.002782	14.289910	
21980000	-112.589989	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z Z 0 0 0 Z Z Z 0 	0.000000	6.541295	6.541295	0.000000	6.541295	0.000000	6.541295	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.541295	6.541295	6.541295	0.000000	0.000000	0.000000	6.541295	8.073065	8.073065	0.969611	0.029163	0.000000	0.001206	0.000019	14.678936	
21982500	-111.464006	1	1	12	'Z 0 0 Z 0 0 0 Z Z Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	6.039776	6.039776	0.000000	6.039776	6.039776	6.039776	0.000000	0.000000	0.000000	0.000000	0.000000	6.039776	6.039776	0.000000	6.039776	0.000000	0.000000	0.000000	0.000000	7.020357	7.020357	0.778893	0.178828	0.000000	0.042279	0.000000	2.261996	
21985000	-113.522415	1	1	9	'Z 0 0 Z 0 0 0 Z Z Z Z Z 0 Z Z 0 0 0 0 0 	0.000000	7.030743	7.030743	0.000000	7.030743	7.030743	7.030743	0.000000	0.000000	0.000000	0.000000	0.000000	7.030743	0.000000	0.000000	7.030743	7.030743	7.030743	7.030743	7.030743	6.695027	6.695027	0.324176	0.377266	0.000000	0.081491	0.217067	13.505154	
21987500	-119.269090	1	1	9	'Z 0 0 Z 0 0 0 0 0 0 0 Z Z Z 0 Z Z Z Z 0 	0.000000	6.665704	6.665704	0.000000	6.665704	6.665704	6.665704	6.665704	6.665704	6.665704	6.665704	0.000000	0.000000	0.000000	6.665704	0.000000	0.000000	0.000000	0.000000	6.665704	7.098205	7.098205	0.552465	0.049148	0.385955	0.012258	0.000174	10.725919	
21990000	-115.763890	1	1	9	'Z 0 0 Z 0 0 0 Z Z 0 Z 0 0 Z 0 Z Z 0 0 Z 	0.000000	3.428431	3.428431	0.000000	3.428431	3.428431	3.428431	0.000000	0.000000	3.428431	0.000000	3.428431	3.428431	0.000000	3.428431	0.000000	0.000000	3.428431	3.428431	0.000000	5.240461	5.240461	0.862136	0.089388	0.009740	0.036341	0.002396	7.915537	
21992500	-116.857636	1	1	10	'Z 0 0 0 0 Z 0 Z 0 Z Z Z 0 Z Z Z 0 0 0 Z 	0.000000	3.710297	3.710297	3.710297	3.710297	0.000000	3.710297	0.000000	3.710297	0.000000	0.000000	0.000000	3.710297	0.000000	0.000000	0.000000	3.710297	3.710297	3.710297	0.000000	14.351017	14.351017	0.713032	0.003485	0.248085	0.003342	0.032056	20.202624	
21995000	-113.501438	1	1	8	'Z 0 0 Z 0 Z 0 Z 0 0 Z 0 0 Z Z Z 0 0 0 0 	0.000000	7.165706	7.165706	0.000000	7.165706	0.000000	7.165706	0.000000	7.165706	7.165706	0.000000	7.165706	7.165706	0.000000	0.000000	0.000000	7.165706	7.165706	7.165706	7.165706	4.545289	4.545289	0.252381	0.012693	0.665990	0.012042	0.056894	2.555557	
21997500	-114.683918	1	1	10	'Z 0 0 Z 0 Z 0 Z 0 Z Z 0 0 Z Z Z 0 0 0 Z 	0.000000	6.166987	6.166987	0.000000	6.166987	0.000000	6.166987	0.000000	6.166987	0.000000	0.000000	6.166987	6.166987	0.000000	0.000000	0.000000	6.166987	6.166987	6.166987	0.000000	12.970644	12.970644	0.332033	0.006933	0.589653	0.006025	0.065357	10.394474	
22000000	-117.344180	1	1	8	'Z 0 0 Z 0 0 0 Z Z 0 Z 0 Z 0 Z 0 0 Z 0 0 	0.000000	4.558257	4.558257	0.000000	4.558257	4.558257	4.558257	0.000000	0.000000	4.558257	0.000000	4.558257	0.000000	4.558257	0.000000	4.558257	4.558257	0.000000	4.558257	4.558257	9.398109	9.398109	0.882484	0.053977	0.027959	0.002073	0.033507	8.313187	
22002500	-113.614129	1	2	13	'Z 0 0 Z Z Z Z Z Z Z Z Z 1 1 Z 1 0 Z Z 0 	0.000000	4.444146	4.444146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.364058	11.364058	0.000000	11.364058	4.444146	0.000000	0.000000	4.444146	9.550259	9.550259	0.957696	0.000000	0.000000	0.030315	0.011989	12.776221	
22005000	-116.293826	1	1	12	'Z 0 0 Z 0 Z Z 0 Z Z Z Z 0 0 Z Z 0 0 Z Z 	0.000000	9.199765	9.199765	0.000000	9.199765	0.000000	0.000000	9.199765	0.000000	0.000000	0.000000	0.000000	9.199765	9.199765	0.000000	0.000000	9.199765	9.199765	0.000000	0.000000	2.925616	2.925616	0.380479	0.239619	0.000000	0.155207	0.224695	6.453303	
22007500	-110.386840	1	2	11	'Z 1 0 0 1 Z 1 Z Z Z Z Z 1 Z Z Z 1 1 Z 0 	0.000000	9.262694	2.564235	2.564235	9.262694	0.000000	9.262694	0.000000	0.000000	0.000000	0.000000	0.000000	9.262694	0.000000	0.000000	0.000000	9.262694	9.262694	0.000000	2.564235	5.589544	5.589544	0.723955	0.113875	0.000000	0.049021	0.113149	16.573799	
22010000	-114.493676	1	1	9	'Z 0 0 Z 0 Z 0 Z 0 Z Z Z 0 0 Z 0 0 Z 0 0 	0.000000	4.989235	4.989235	0.000000	4.989235	0.000000	4.989235	0.000000	4.989235	0.000000	0.000000	0.000000	4.989235	4.989235	0.000000	4.989235	4.989235	0.000000	4.989235	4.989235	3.003730	3.003730	0.534157	0.024981	0.318494	0.033723	0.088645	15.614437	
22012500	-115.377787	1	1	11	'Z 0 0 Z 0 0 0 Z 0 Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	6.175175	6.175175	0.000000	6.175175	6.175175	6.175175	0.000000	6.175175	0.000000	0.000000	0.000000	6.175175	6.175175	0.000000	6.175175	0.000000	0.000000	0.000000	0.000000	11.948576	11.948576	0.549813	0.187130	0.238341	0.024717	0.000000	9.935664	
22015000	-110.207472	1	2	10	'1 0 0 1 1 Z 0 Z Z Z Z Z 0 0 Z 1 Z Z 1 Z 	0.703902	5.990491	5.990491	0.703902	0.703902	0.000000	5.990491	0.000000	0.000000	0.000000	0.000000	0.000000	5.990491	5.990491	0.000000	0.703902	0.000000	0.000000	0.703902	0.000000	4.889109	4.889109	0.981637	0.000809	0.000000	0.017554	0.000000	18.908572	
22017500	-113.947415	1	1	10	'Z 0 0 Z 0 Z 0 Z 0 Z 0 Z 0 0 Z 0 Z Z 0 Z 	0.000000	5.852046	5.852046	0.000000	5.852046	0.000000	5.852046	0.000000	5.852046	0.000000	5.852046	0.000000	5.852046	5.852046	0.000000	5.852046	0.000000	0.000000	5.852046	0.000000	7.603019	7.603019	0.521531	0.015263	0.434476	0.016781	0.011949	6.154149	
22020000	-112.895576	1	1	11	'Z 0 0 Z 0 0 0 Z Z Z Z Z 0 0 0 0 Z Z Z Z 	0.000000	4.994192	4.994192	0.000000	4.994192	4.994192	4.994192	0.000000	0.000000	0.000000	0.000000	0.000000	4.994192	4.994192	4.994192	4.994192	0.000000	0.000000	0.000000	0.000000	7.924691	7.924691	0.797777	0.151609	0.000000	0.050614	0.000000	4.730948	
