species_asw,family,order,SSE_larva,SSE_adult
Anaxyrus_quercicus,Bufonidae,Anura,1,1
Anaxyrus_retiformis,Bufonidae,Anura,1,1
Anaxyrus_speciosus,Bufonidae,Anura,1,1
Anaxyrus_terrestris,Bufonidae,Anura,1,1
Anaxyrus_williamsi,Bufonidae,Anura,1,1
Anaxyrus_woodhousii,Bufonidae,Anura,1,1
Ansonia_albomaculata,Bufonidae,Anura,1,1
Ansonia_echinata,Bufonidae,Anura,1,1
Ansonia_endauensis,Bufonidae,Anura,1,1
Ansonia_fuliginea,Bufonidae,Anura,1,1
Ansonia_glandulosa,Bufonidae,Anura,1,1
Ansonia_guibei,Bufonidae,Anura,1,1
Ansonia_hanitschi,Bufonidae,Anura,1,1
Ansonia_inthanon,Bufonidae,Anura,1,1
Ansonia_jeetsukumarani,Bufonidae,Anura,1,1
Ansonia_khaochangensis,Bufonidae,Anura,1,1
Ansonia_kraensis,Bufonidae,Anura,1,1
Ansonia_latidisca,Bufonidae,Anura,1,1
Ansonia_latiffi,Bufonidae,Anura,1,1
Ansonia_latirostra,Bufonidae,Anura,1,1
Ansonia_leptopus,Bufonidae,Anura,1,1
Ansonia_longidigita,Bufonidae,Anura,1,1
Ansonia_lumut,Bufonidae,Anura,1,1
Ansonia_malayana,Bufonidae,Anura,1,1
Ansonia_mcgregori,Bufonidae,Anura,1,1
Ansonia_minuta,Bufonidae,Anura,1,1
Ansonia_muelleri,Bufonidae,Anura,1,1
Ansonia_penangensis,Bufonidae,Anura,1,1
Ansonia_phuketensis,Bufonidae,Anura,1,1
Ansonia_pilokensis,Bufonidae,Anura,1,1
Ansonia_platysoma,Bufonidae,Anura,1,1
Ansonia_siamensis,Bufonidae,Anura,1,1
Ansonia_smeagol,Bufonidae,Anura,1,1
Ansonia_spinulifer,Bufonidae,Anura,1,1
Ansonia_teneritas,Bufonidae,Anura,1,1
Ansonia_thinthinae,Bufonidae,Anura,1,1
Ansonia_tiomanica,Bufonidae,Anura,1,1
Ansonia_torrentis,Bufonidae,Anura,1,1
Ansonia_vidua,Bufonidae,Anura,1,1
Atelopus_andinus,Bufonidae,Anura,1,1
Atelopus_angelito,Bufonidae,Anura,1,1
Atelopus_ardila,Bufonidae,Anura,1,1
Atelopus_arsyecue,Bufonidae,Anura,1,1
Atelopus_arthuri,Bufonidae,Anura,1,1
Atelopus_balios,Bufonidae,Anura,1,1
Atelopus_barbotini,Bufonidae,Anura,1,1
Atelopus_bomolochos,Bufonidae,Anura,1,1
Atelopus_boulengeri,Bufonidae,Anura,1,1
Atelopus_carauta,Bufonidae,Anura,1,1
Atelopus_carbonerensis,Bufonidae,Anura,1,1
Atelopus_carrikeri,Bufonidae,Anura,1,1
Atelopus_certus,Bufonidae,Anura,1,1
Atelopus_chiriquiensis,Bufonidae,Anura,1,1
Atelopus_chirripoensis,Bufonidae,Anura,1,1
Atelopus_chocoensis,Bufonidae,Anura,1,1
Atelopus_chrysocorallus,Bufonidae,Anura,1,1
Atelopus_coynei,Bufonidae,Anura,1,1
Atelopus_cruciger,Bufonidae,Anura,1,1
Atelopus_dimorphus,Bufonidae,Anura,1,1
Atelopus_ebenoides,Bufonidae,Anura,1,1
Atelopus_elegans,Bufonidae,Anura,1,1
Atelopus_epikeisthos,Bufonidae,Anura,1,1
Atelopus_erythropus,Bufonidae,Anura,1,1
Atelopus_eusebianus,Bufonidae,Anura,1,1
Atelopus_eusebiodiazi,Bufonidae,Anura,1,1
Atelopus_exiguus,Bufonidae,Anura,1,1
Atelopus_famelicus,Bufonidae,Anura,1,1
Atelopus_farci,Bufonidae,Anura,1,1
Atelopus_flavescens,Bufonidae,Anura,1,1
Atelopus_franciscus,Bufonidae,Anura,1,1
Atelopus_galactogaster,Bufonidae,Anura,1,1
Atelopus_gigas,Bufonidae,Anura,1,1
Atelopus_glyphus,Bufonidae,Anura,1,1
Atelopus_guanujo,Bufonidae,Anura,1,1
Atelopus_guitarraensis,Bufonidae,Anura,1,1
Atelopus_halihelos,Bufonidae,Anura,1,1
Atelopus_hoogmoedi,Bufonidae,Anura,1,1
Atelopus_ignescens,Bufonidae,Anura,1,1
Atelopus_laetissimus,Bufonidae,Anura,1,1
Atelopus_limosus,Bufonidae,Anura,1,1
Atelopus_loettersi,Bufonidae,Anura,1,1
Atelopus_longibrachius,Bufonidae,Anura,1,1
Atelopus_longirostris,Bufonidae,Anura,1,1
Atelopus_lozanoi,Bufonidae,Anura,1,1
Atelopus_lynchi,Bufonidae,Anura,1,1
Atelopus_mandingues,Bufonidae,Anura,1,1
Atelopus_marinkellei,Bufonidae,Anura,1,1
Atelopus_mindoensis,Bufonidae,Anura,1,1
Atelopus_minutulus,Bufonidae,Anura,1,1
Atelopus_mittermeieri,Bufonidae,Anura,1,1
Atelopus_monohernandezii,Bufonidae,Anura,1,1
Atelopus_mucubajiensis,Bufonidae,Anura,1,1
Atelopus_muisca,Bufonidae,Anura,1,1
Atelopus_nahumae,Bufonidae,Anura,1,1
Atelopus_nanay,Bufonidae,Anura,1,1
Atelopus_nepiozomus,Bufonidae,Anura,1,1
Atelopus_nicefori,Bufonidae,Anura,1,1
Atelopus_nocturnus,Bufonidae,Anura,1,1
Atelopus_onorei,Bufonidae,Anura,1,1
Atelopus_orcesi,Bufonidae,Anura,1,1
Atelopus_oxapampae,Bufonidae,Anura,1,1
Atelopus_oxyrhynchus,Bufonidae,Anura,1,1
Atelopus_pachydermus,Bufonidae,Anura,1,1
Atelopus_palmatus,Bufonidae,Anura,1,1
Atelopus_pastuso,Bufonidae,Anura,1,1
Atelopus_patazensis,Bufonidae,Anura,1,1
Atelopus_pedimarmoratus,Bufonidae,Anura,1,1
Atelopus_peruensis,Bufonidae,Anura,1,1
Atelopus_petersi,Bufonidae,Anura,1,1
Atelopus_petriruizi,Bufonidae,Anura,1,1
Atelopus_pictiventris,Bufonidae,Anura,1,1
Atelopus_pinangoi,Bufonidae,Anura,1,1
Atelopus_planispina,Bufonidae,Anura,1,1
Atelopus_podocarpus,Bufonidae,Anura,1,1
Atelopus_pulcher,Bufonidae,Anura,1,1
Atelopus_pyrodactylus,Bufonidae,Anura,1,1
Atelopus_quimbaya,Bufonidae,Anura,1,1
Atelopus_reticulatus,Bufonidae,Anura,1,1
Atelopus_sanjosei,Bufonidae,Anura,1,1
Atelopus_seminiferus,Bufonidae,Anura,1,1
Atelopus_senex,Bufonidae,Anura,1,1
Atelopus_sernai,Bufonidae,Anura,1,1
Atelopus_simulatus,Bufonidae,Anura,1,1
Atelopus_siranus,Bufonidae,Anura,1,1
Atelopus_sonsonensis,Bufonidae,Anura,1,1
Atelopus_sorianoi,Bufonidae,Anura,1,1
Atelopus_spumarius,Bufonidae,Anura,1,1
Atelopus_spurrelli,Bufonidae,Anura,1,1
Atelopus_subornatus,Bufonidae,Anura,1,1
Atelopus_tamaense,Bufonidae,Anura,1,1
Atelopus_tricolor,Bufonidae,Anura,1,1
Atelopus_varius,Bufonidae,Anura,1,1
Atelopus_vogli,Bufonidae,Anura,1,1
Atelopus_walkeri,Bufonidae,Anura,1,1
Atelopus_zeteki,Bufonidae,Anura,1,1
Barbarophryne_brongersmai,Bufonidae,Anura,1,1
Blythophryne_beryet,Bufonidae,Anura,1,1
Bufo_ailaoanus,Bufonidae,Anura,1,1
Bufo_aspinius,Bufonidae,Anura,1,1
Bufo_bankorensis,Bufonidae,Anura,1,1
Bufo_bufo,Bufonidae,Anura,1,1
Bufo_cryptotympanicus,Bufonidae,Anura,1,1
Bufo_eichwaldi,Bufonidae,Anura,1,1
Bufo_gargarizans,Bufonidae,Anura,1,1
Bufo_hadramautinus,Bufonidae,Anura,1,1
Bufo_japonicus,Bufonidae,Anura,1,1
Bufo_luchunnicus,Bufonidae,Anura,1,1
Bufo_menglianus,Bufonidae,Anura,1,1
Bufo_pageoti,Bufonidae,Anura,1,1
Bufo_scorteccii,Bufonidae,Anura,1,1
Bufo_spinosus,Bufonidae,Anura,1,1
Bufo_stejnegeri,Bufonidae,Anura,1,1
Bufo_torrenticola,Bufonidae,Anura,1,1
Bufo_tuberculatus,Bufonidae,Anura,1,1
Bufo_tuberospinius,Bufonidae,Anura,1,1
Bufo_verrucosissimus,Bufonidae,Anura,1,1
Bufoides_kempi,Bufonidae,Anura,1,1
Bufoides_meghalayanus,Bufonidae,Anura,1,1
Bufotes_balearicus,Bufonidae,Anura,1,1
Bufotes_baturae,Bufonidae,Anura,1,1
Bufotes_boulengeri,Bufonidae,Anura,1,1
Bufotes_latastii,Bufonidae,Anura,1,1
Bufotes_luristanicus,Bufonidae,Anura,1,1
Bufotes_oblongus,Bufonidae,Anura,1,1
Bufotes_pewzowi,Bufonidae,Anura,1,1
Bufotes_pseudoraddei,Bufonidae,Anura,1,1
Bufotes_shaartusiensis,Bufonidae,Anura,1,1
Bufotes_siculus,Bufonidae,Anura,1,1
Bufotes_surdus,Bufonidae,Anura,1,1
Bufotes_turanensis,Bufonidae,Anura,1,1
Bufotes_variabilis,Bufonidae,Anura,1,1
Bufotes_viridis,Bufonidae,Anura,1,1
Bufotes_zamdaensis,Bufonidae,Anura,1,1
Bufotes_zugmayeri,Bufonidae,Anura,1,1
Capensibufo_deceptus,Bufonidae,Anura,1,1
Capensibufo_magistratus,Bufonidae,Anura,1,1
Capensibufo_rosei,Bufonidae,Anura,1,1
Capensibufo_selenophos,Bufonidae,Anura,1,1
Capensibufo_tradouwi,Bufonidae,Anura,1,1
Churamiti_maridadi,Bufonidae,Anura,1,1
Dendrophryniscus_berthalutzae,Bufonidae,Anura,1,1
Dendrophryniscus_brevipollicatus,Bufonidae,Anura,1,1
Dendrophryniscus_carvalhoi,Bufonidae,Anura,1,1
Dendrophryniscus_krausae,Bufonidae,Anura,1,1
Dendrophryniscus_leucomystax,Bufonidae,Anura,1,1
Dendrophryniscus_oreites,Bufonidae,Anura,1,1
Dendrophryniscus_organensis,Bufonidae,Anura,1,1
Dendrophryniscus_proboscideus,Bufonidae,Anura,1,1
Dendrophryniscus_skuki,Bufonidae,Anura,1,1
Dendrophryniscus_stawiarskyi,Bufonidae,Anura,1,1
Didynamipus_sjostedti,Bufonidae,Anura,0,1
Duttaphrynus_atukoralei,Bufonidae,Anura,1,1
Duttaphrynus_beddomii,Bufonidae,Anura,1,1
Duttaphrynus_brevirostris,Bufonidae,Anura,1,1
Duttaphrynus_chandai,Bufonidae,Anura,1,1
Duttaphrynus_crocus,Bufonidae,Anura,1,1
Duttaphrynus_dhufarensis,Bufonidae,Anura,1,1
Duttaphrynus_himalayanus,Bufonidae,Anura,1,1
Duttaphrynus_hololius,Bufonidae,Anura,1,1
Duttaphrynus_kiphirensis,Bufonidae,Anura,1,1
Duttaphrynus_kotagamai,Bufonidae,Anura,1,1
Duttaphrynus_mamitensis,Bufonidae,Anura,1,1
Duttaphrynus_manipurensis,Bufonidae,Anura,1,1
Duttaphrynus_melanostictus,Bufonidae,Anura,1,1
Duttaphrynus_microtympanum,Bufonidae,Anura,1,1
Duttaphrynus_mizoramensis,Bufonidae,Anura,1,1
Duttaphrynus_nagalandensis,Bufonidae,Anura,1,1
Duttaphrynus_noellerti,Bufonidae,Anura,1,1
Duttaphrynus_olivaceus,Bufonidae,Anura,1,1
Duttaphrynus_parietalis,Bufonidae,Anura,1,1
Duttaphrynus_scaber,Bufonidae,Anura,1,1
Duttaphrynus_silentvalleyensis,Bufonidae,Anura,1,1
Duttaphrynus_stomaticus,Bufonidae,Anura,1,1
Duttaphrynus_stuarti,Bufonidae,Anura,1,1
Duttaphrynus_sumatranus,Bufonidae,Anura,1,1
Duttaphrynus_totol,Bufonidae,Anura,1,1
Duttaphrynus_valhallae,Bufonidae,Anura,1,1
Duttaphrynus_wokhaensis,Bufonidae,Anura,1,1
Epidalea_calamita,Bufonidae,Anura,1,1
Frostius_erythrophthalmus,Bufonidae,Anura,1,1
Frostius_pernambucensis,Bufonidae,Anura,1,1
Ghatophryne_ornata,Bufonidae,Anura,1,1
Ghatophryne_rubigina,Bufonidae,Anura,1,1
Incilius_alvarius,Bufonidae,Anura,1,1
Incilius_aucoinae,Bufonidae,Anura,1,1
Incilius_aurarius,Bufonidae,Anura,1,1
Incilius_bocourti,Bufonidae,Anura,1,1
Incilius_campbelli,Bufonidae,Anura,1,1
Incilius_canaliferus,Bufonidae,Anura,1,1
Incilius_cavifrons,Bufonidae,Anura,1,1
Incilius_chompipe,Bufonidae,Anura,1,1
Incilius_coccifer,Bufonidae,Anura,1,1
Incilius_coniferus,Bufonidae,Anura,1,1
Incilius_cristatus,Bufonidae,Anura,1,1
Incilius_cycladen,Bufonidae,Anura,1,1
Incilius_epioticus,Bufonidae,Anura,1,1
Incilius_fastidiosus,Bufonidae,Anura,1,1
Incilius_gemmifer,Bufonidae,Anura,1,1
Incilius_guanacaste,Bufonidae,Anura,1,1
Incilius_holdridgei,Bufonidae,Anura,1,1
Incilius_ibarrai,Bufonidae,Anura,1,1
Incilius_karenlipsae,Bufonidae,Anura,1,1
Incilius_leucomyos,Bufonidae,Anura,1,1
Incilius_luetkenii,Bufonidae,Anura,1,1
Incilius_macrocristatus,Bufonidae,Anura,1,1
Incilius_majordomus,Bufonidae,Anura,1,1
Incilius_marmoreus,Bufonidae,Anura,1,1
Incilius_mazatlanensis,Bufonidae,Anura,1,1
Incilius_mccoyi,Bufonidae,Anura,1,1
Incilius_melanochlorus,Bufonidae,Anura,1,1
Incilius_nebulifer,Bufonidae,Anura,1,1
Incilius_occidentalis,Bufonidae,Anura,1,1
Incilius_periglenes,Bufonidae,Anura,1,1
Incilius_peripatetes,Bufonidae,Anura,1,1
Incilius_perplexus,Bufonidae,Anura,1,1
Incilius_pisinnus,Bufonidae,Anura,1,1
Incilius_porteri,Bufonidae,Anura,1,1
Incilius_signifer,Bufonidae,Anura,1,1
Incilius_spiculatus,Bufonidae,Anura,1,1
Incilius_tacanensis,Bufonidae,Anura,1,1
Incilius_tutelarius,Bufonidae,Anura,1,1
Incilius_valliceps,Bufonidae,Anura,1,1
Ingerophrynus_biporcatus,Bufonidae,Anura,1,1
Ingerophrynus_celebensis,Bufonidae,Anura,1,1
Ingerophrynus_claviger,Bufonidae,Anura,1,1
Ingerophrynus_divergens,Bufonidae,Anura,1,1
Ingerophrynus_galeatus,Bufonidae,Anura,1,1
Ingerophrynus_gollum,Bufonidae,Anura,1,1
Ingerophrynus_kumquat,Bufonidae,Anura,1,1
Ingerophrynus_ledongensis,Bufonidae,Anura,1,1
Ingerophrynus_macrotis,Bufonidae,Anura,1,1
Ingerophrynus_parvus,Bufonidae,Anura,1,1
Ingerophrynus_philippinicus,Bufonidae,Anura,1,1
Ingerophrynus_quadriporcatus,Bufonidae,Anura,1,1
Laurentophryne_parkeri,Bufonidae,Anura,1,1
Leptophryne_borbonica,Bufonidae,Anura,1,1
Leptophryne_cruentata,Bufonidae,Anura,1,1
Leptophryne_javanica,Bufonidae,Anura,1,1
Melanophryniscus_admirabilis,Bufonidae,Anura,1,1
Melanophryniscus_alipioi,Bufonidae,Anura,1,1
Melanophryniscus_atroluteus,Bufonidae,Anura,1,1
Melanophryniscus_biancae,Bufonidae,Anura,1,1
Melanophryniscus_cambaraensis,Bufonidae,Anura,1,1
Melanophryniscus_cupreuscapularis,Bufonidae,Anura,1,1
Melanophryniscus_devincenzii,Bufonidae,Anura,1,1
Melanophryniscus_dorsalis,Bufonidae,Anura,1,1
Melanophryniscus_estebani,Bufonidae,Anura,1,1
Melanophryniscus_fulvoguttatus,Bufonidae,Anura,1,1
Melanophryniscus_klappenbachi,Bufonidae,Anura,1,1
Melanophryniscus_krauczuki,Bufonidae,Anura,1,1
Melanophryniscus_langonei,Bufonidae,Anura,1,1
Melanophryniscus_macrogranulosus,Bufonidae,Anura,1,1
Melanophryniscus_milanoi,Bufonidae,Anura,1,1
Melanophryniscus_montevidensis,Bufonidae,Anura,1,1
Melanophryniscus_moreirae,Bufonidae,Anura,1,1
Melanophryniscus_pachyrhynus,Bufonidae,Anura,1,1
Melanophryniscus_paraguayensis,Bufonidae,Anura,1,1
Melanophryniscus_peritus,Bufonidae,Anura,1,1
Melanophryniscus_rubriventris,Bufonidae,Anura,1,1
Melanophryniscus_sanmartini,Bufonidae,Anura,1,1
Melanophryniscus_setiba,Bufonidae,Anura,1,1
Melanophryniscus_simplex,Bufonidae,Anura,1,1
Melanophryniscus_spectabilis,Bufonidae,Anura,1,1
Melanophryniscus_stelzneri,Bufonidae,Anura,1,1
Melanophryniscus_tumifrons,Bufonidae,Anura,1,1
Melanophryniscus_vilavelhensis,Bufonidae,Anura,1,1
Melanophryniscus_xanthostomus,Bufonidae,Anura,1,1
Mertensophryne_anotis,Bufonidae,Anura,1,1
Mertensophryne_howelli,Bufonidae,Anura,1,1
Mertensophryne_lindneri,Bufonidae,Anura,1,1
Mertensophryne_lonnbergi,Bufonidae,Anura,1,1
Mertensophryne_loveridgei,Bufonidae,Anura,1,1
Mertensophryne_melanopleura,Bufonidae,Anura,1,1
Mertensophryne_micranotis,Bufonidae,Anura,1,1
Mertensophryne_mocquardi,Bufonidae,Anura,1,1
Mertensophryne_nairobiensis,Bufonidae,Anura,1,1
Mertensophryne_nyikae,Bufonidae,Anura,1,1
Mertensophryne_schmidti,Bufonidae,Anura,1,1
Mertensophryne_taitana,Bufonidae,Anura,1,1
Mertensophryne_usambarae,Bufonidae,Anura,1,1
Mertensophryne_uzunguensis,Bufonidae,Anura,1,1
Metaphryniscus_sosai,Bufonidae,Anura,1,1
Nannophryne_apolobambica,Bufonidae,Anura,1,1
Nannophryne_cophotis,Bufonidae,Anura,1,1
Nannophryne_corynetes,Bufonidae,Anura,1,1
Nannophryne_variegata,Bufonidae,Anura,1,1
Nectophryne_afra,Bufonidae,Anura,1,1
Nectophryne_batesii,Bufonidae,Anura,1,1
Nectophrynoides_asperginis,Bufonidae,Anura,0,1
Nectophrynoides_cryptus,Bufonidae,Anura,0,1
Nectophrynoides_frontierei,Bufonidae,Anura,0,1
Nectophrynoides_laevis,Bufonidae,Anura,0,1
Nectophrynoides_laticeps,Bufonidae,Anura,0,1
Nectophrynoides_minutus,Bufonidae,Anura,0,1
Nectophrynoides_paulae,Bufonidae,Anura,0,1
Nectophrynoides_poyntoni,Bufonidae,Anura,0,1
Nectophrynoides_pseudotornieri,Bufonidae,Anura,0,1
Nectophrynoides_tornieri,Bufonidae,Anura,0,1
Nectophrynoides_vestergaardi,Bufonidae,Anura,0,1
Nectophrynoides_viviparus,Bufonidae,Anura,0,1
Nectophrynoides_wendyae,Bufonidae,Anura,0,1
Nimbaphrynoides_occidentalis,Bufonidae,Anura,0,1
Oreophrynella_cryptica,Bufonidae,Anura,0,1
Oreophrynella_huberi,Bufonidae,Anura,0,1
Oreophrynella_macconnelli,Bufonidae,Anura,0,1
Oreophrynella_nigra,Bufonidae,Anura,0,1
Oreophrynella_quelchii,Bufonidae,Anura,0,1
Oreophrynella_seegobini,Bufonidae,Anura,0,1
Oreophrynella_vasquezi,Bufonidae,Anura,0,1
Oreophrynella_weiassipuensis,Bufonidae,Anura,0,1
Osornophryne_angel,Bufonidae,Anura,0,1
Osornophryne_antisana,Bufonidae,Anura,0,1
Osornophryne_bufoniformis,Bufonidae,Anura,0,1
Osornophryne_cofanorum,Bufonidae,Anura,0,1
Osornophryne_guacamayo,Bufonidae,Anura,0,1
Osornophryne_occidentalis,Bufonidae,Anura,0,1
Osornophryne_percrassa,Bufonidae,Anura,0,1
Osornophryne_puruanta,Bufonidae,Anura,0,1
Osornophryne_simpsoni,Bufonidae,Anura,0,1
Osornophryne_sumacoensis,Bufonidae,Anura,0,1
Osornophryne_talipes,Bufonidae,Anura,0,1
Parapelophryne_scalpta,Bufonidae,Anura,1,1
Pedostibes_tuberculosus,Bufonidae,Anura,1,1
Pelophryne_albotaeniata,Bufonidae,Anura,1,1
Pelophryne_api,Bufonidae,Anura,1,1
Pelophryne_brevipes,Bufonidae,Anura,1,1
Pelophryne_guentheri,Bufonidae,Anura,1,1
Pelophryne_lighti,Bufonidae,Anura,1,1
Pelophryne_linanitensis,Bufonidae,Anura,1,1
Pelophryne_misera,Bufonidae,Anura,1,1
Pelophryne_murudensis,Bufonidae,Anura,1,1
Pelophryne_penrissenensis,Bufonidae,Anura,1,1
Pelophryne_rhopophilia,Bufonidae,Anura,1,1
Pelophryne_saravacensis,Bufonidae,Anura,1,1
Pelophryne_signata,Bufonidae,Anura,1,1
Peltophryne_armata,Bufonidae,Anura,1,1
Peltophryne_cataulaciceps,Bufonidae,Anura,1,1
Peltophryne_dunni,Bufonidae,Anura,1,1
Peltophryne_empusa,Bufonidae,Anura,1,1
Peltophryne_florentinoi,Bufonidae,Anura,1,1
Peltophryne_fluviatica,Bufonidae,Anura,1,1
Peltophryne_fustiger,Bufonidae,Anura,1,1
Peltophryne_guentheri,Bufonidae,Anura,1,1
Peltophryne_gundlachi,Bufonidae,Anura,1,1
Peltophryne_lemur,Bufonidae,Anura,1,1
Peltophryne_longinasus,Bufonidae,Anura,1,1
Peltophryne_peltocephala,Bufonidae,Anura,1,1
Peltophryne_ramsdeni,Bufonidae,Anura,1,1
Peltophryne_taladai,Bufonidae,Anura,1,1
Phrynoidis_asper,Bufonidae,Anura,1,1
Phrynoidis_juxtasper,Bufonidae,Anura,1,1
Poyntonophrynus_beiranus,Bufonidae,Anura,1,1
Poyntonophrynus_damaranus,Bufonidae,Anura,1,1
Poyntonophrynus_dombensis,Bufonidae,Anura,1,1
Poyntonophrynus_fenoulheti,Bufonidae,Anura,1,1
Poyntonophrynus_grandisonae,Bufonidae,Anura,1,1
Poyntonophrynus_hoeschi,Bufonidae,Anura,1,1
Poyntonophrynus_kavangensis,Bufonidae,Anura,1,1
Poyntonophrynus_lughensis,Bufonidae,Anura,1,1
Poyntonophrynus_pachnodes,Bufonidae,Anura,1,1
Poyntonophrynus_parkeri,Bufonidae,Anura,1,1
Poyntonophrynus_vertebralis,Bufonidae,Anura,1,1
Pseudobufo_subasper,Bufonidae,Anura,1,1
Rentapia_everetti,Bufonidae,Anura,1,1
Rentapia_hosii,Bufonidae,Anura,1,1
Rhaebo_andinophrynoides,Bufonidae,Anura,1,1
Rhaebo_atelopoides,Bufonidae,Anura,1,1
Rhaebo_blombergi,Bufonidae,Anura,1,1
Rhaebo_caeruleostictus,Bufonidae,Anura,1,1
Rhaebo_colomai,Bufonidae,Anura,1,1
Rhaebo_ecuadorensis,Bufonidae,Anura,1,1
Rhaebo_glaberrimus,Bufonidae,Anura,1,1
Rhaebo_guttatus,Bufonidae,Anura,1,1
Rhaebo_haematiticus,Bufonidae,Anura,1,1
Rhaebo_hypomelas,Bufonidae,Anura,1,1
Rhaebo_lynchi,Bufonidae,Anura,1,1
Rhaebo_nasicus,Bufonidae,Anura,1,1
Rhaebo_olallai,Bufonidae,Anura,1,1
Rhinella_abei,Bufonidae,Anura,1,1
Rhinella_achalensis,Bufonidae,Anura,1,1
Rhinella_achavali,Bufonidae,Anura,1,1
Rhinella_acrolopha,Bufonidae,Anura,1,1
Rhinella_acutirostris,Bufonidae,Anura,1,1
Rhinella_alata,Bufonidae,Anura,1,1
Rhinella_amabilis,Bufonidae,Anura,1,1
Rhinella_amboroensis,Bufonidae,Anura,1,1
Rhinella_arborescandens,Bufonidae,Anura,1,1
Rhinella_arenarum,Bufonidae,Anura,1,1
Rhinella_arequipensis,Bufonidae,Anura,1,1
Rhinella_arunco,Bufonidae,Anura,1,1
Rhinella_atacamensis,Bufonidae,Anura,1,1
Rhinella_azarai,Bufonidae,Anura,1,1
Rhinella_beebei,Bufonidae,Anura,1,1
Rhinella_bergi,Bufonidae,Anura,1,1
Rhinella_bernardoi,Bufonidae,Anura,1,1
Rhinella_casconi,Bufonidae,Anura,1,1
Rhinella_castaneotica,Bufonidae,Anura,1,1
Rhinella_centralis,Bufonidae,Anura,1,1
Rhinella_ceratophrys,Bufonidae,Anura,1,1
Rhinella_cerradensis,Bufonidae,Anura,1,1
Rhinella_chavin,Bufonidae,Anura,1,1
Rhinella_chrysophora,Bufonidae,Anura,1,1
Rhinella_cristinae,Bufonidae,Anura,1,1
Rhinella_crucifer,Bufonidae,Anura,1,1
Rhinella_dapsilis,Bufonidae,Anura,1,1
Rhinella_diptycha,Bufonidae,Anura,1,1
Rhinella_dorbignyi,Bufonidae,Anura,1,1
Rhinella_fernandezae,Bufonidae,Anura,1,1
Rhinella_festae,Bufonidae,Anura,1,1
Rhinella_fissipes,Bufonidae,Anura,1,1
Rhinella_gallardoi,Bufonidae,Anura,1,1
Rhinella_gildae,Bufonidae,Anura,1,1
Rhinella_gnustae,Bufonidae,Anura,1,1
Rhinella_granulosa,Bufonidae,Anura,1,1
Rhinella_henseli,Bufonidae,Anura,1,1
Rhinella_hoogmoedi,Bufonidae,Anura,1,1
Rhinella_horribilis,Bufonidae,Anura,1,1
Rhinella_humboldti,Bufonidae,Anura,1,1
Rhinella_icterica,Bufonidae,Anura,1,1
Rhinella_inca,Bufonidae,Anura,1,1
Rhinella_inopina,Bufonidae,Anura,1,1
Rhinella_iserni,Bufonidae,Anura,1,1
Rhinella_jimi,Bufonidae,Anura,1,1
Rhinella_justinianoi,Bufonidae,Anura,1,1
Rhinella_leptoscelis,Bufonidae,Anura,1,1
Rhinella_lescurei,Bufonidae,Anura,1,1
Rhinella_lilyrodriguezae,Bufonidae,Anura,1,1
Rhinella_limensis,Bufonidae,Anura,1,1
Rhinella_lindae,Bufonidae,Anura,1,1
Rhinella_macrorhina,Bufonidae,Anura,1,1
Rhinella_magnussoni,Bufonidae,Anura,1,1
Rhinella_major,Bufonidae,Anura,1,1
Rhinella_manu,Bufonidae,Anura,0,1
Rhinella_margaritifera,Bufonidae,Anura,1,1
Rhinella_marina,Bufonidae,Anura,1,1
Rhinella_martyi,Bufonidae,Anura,1,1
Rhinella_merianae,Bufonidae,Anura,1,1
Rhinella_mirandaribeiroi,Bufonidae,Anura,1,1
Rhinella_multiverrucosa,Bufonidae,Anura,1,1
Rhinella_nattereri,Bufonidae,Anura,1,1
Rhinella_nesiotes,Bufonidae,Anura,1,1
Rhinella_nicefori,Bufonidae,Anura,1,1
Rhinella_ocellata,Bufonidae,Anura,1,1
Rhinella_ornata,Bufonidae,Anura,1,1
Rhinella_paraguas,Bufonidae,Anura,1,1
Rhinella_paraguayensis,Bufonidae,Anura,1,1
Rhinella_poeppigii,Bufonidae,Anura,1,1
Rhinella_proboscidea,Bufonidae,Anura,1,1
Rhinella_pygmaea,Bufonidae,Anura,1,1
Rhinella_quechua,Bufonidae,Anura,1,1
Rhinella_roqueana,Bufonidae,Anura,1,1
Rhinella_rostrata,Bufonidae,Anura,1,1
Rhinella_rubescens,Bufonidae,Anura,1,1
Rhinella_rubropunctata,Bufonidae,Anura,1,1
Rhinella_ruizi,Bufonidae,Anura,1,1
Rhinella_rumbolli,Bufonidae,Anura,1,1
Rhinella_scitula,Bufonidae,Anura,1,1
Rhinella_sclerocephala,Bufonidae,Anura,1,1
Rhinella_sebbeni,Bufonidae,Anura,1,1
Rhinella_spinulosa,Bufonidae,Anura,1,1
Rhinella_stanlaii,Bufonidae,Anura,1,1
Rhinella_sternosignata,Bufonidae,Anura,1,1
Rhinella_tacana,Bufonidae,Anura,1,1
Rhinella_tenrec,Bufonidae,Anura,1,1
Rhinella_truebae,Bufonidae,Anura,1,1
Rhinella_vellardi,Bufonidae,Anura,1,1
Rhinella_veraguensis,Bufonidae,Anura,1,1
Rhinella_veredas,Bufonidae,Anura,1,1
Rhinella_yanachaga,Bufonidae,Anura,1,1
Rhinella_yunga,Bufonidae,Anura,1,1
Sabahphrynus_maculatus,Bufonidae,Anura,1,1
Schismaderma_carens,Bufonidae,Anura,1,1
